,S,E,E_delta,I,I_delta,R,E+I
2020-10-27,784197.011466168,1.7874944560074764e-11,6.461219082600637e-12,4.969816181665801e-10,1.0531152615136067e-11,59677630.98853385,5.148565627266549e-10
2020-10-28,784197.011466168,1.4559827658980737e-11,5.26291066209547e-12,4.0481058197791196e-10,8.578027563189496e-12,59677630.98853385,4.193704096368927e-10
2020-10-29,784197.011466168,1.1859537843418846e-11,4.286842511158073e-12,3.297337392192415e-10,6.987132326719964e-12,59677630.98853385,3.4159327706266033e-10
2020-10-30,784197.011466168,9.660048261129614e-12,3.4917975803440867e-12,2.6858077239056757e-10,5.691287162633319e-12,59677630.98853385,2.782408206516972e-10
2020-10-31,784197.011466168,7.86847966922564e-12,2.844203002643786e-12,2.1876933634004176e-10,4.63577159454776e-12,59677630.98853385,2.266378160092674e-10
2020-11-01,784197.011466168,6.409178363439909e-12,2.3167123907138906e-12,1.7819601193589812e-10,3.776013696499621e-12,59677630.98853385,1.8460519029933802e-10
2020-11-02,784197.011466168,5.2205215011286715e-12,1.887051063618986e-12,1.4514748365146815e-10,3.0757079259302236e-12,59677630.98853385,1.5036800515259683e-10
2020-11-03,784197.011466168,4.252314914375262e-12,1.537075439739088e-12,1.182281903027766e-10,2.5052820264924975e-12,59677630.98853385,1.2248050521715187e-10
2020-11-04,784197.011466168,3.4636735289968522e-12,1.2520068762305326e-12,9.630139380048545e-11,2.040648261608942e-12,59677630.98853385,9.976506732948231e-11
2020-11-05,784197.011466168,2.8212948845619728e-12,1.0198076018927321e-12,7.844117738896304e-11,1.6621862463276116e-12,59677630.98853385,8.126247227352501e-11
2020-11-06,784197.011466168,2.2980528502525586e-12,8.306723905617816e-13,6.389334637164668e-11,1.3539144248711957e-12,59677630.98853385,6.619139922189924e-11
2020-11-07,784197.011466168,1.871852152517489e-12,6.7661450960061e-13,5.204358025280762e-11,1.1028152073356798e-12,59677630.98853385,5.391543240532511e-11
2020-11-08,784197.011466168,1.5246953439296582e-12,5.511284590697184e-13,4.239149143599037e-11,8.982852676575491e-13,59677630.98853385,4.3916186779920033e-11
2020-11-09,784197.011466168,1.2419228135482025e-12,4.489152598513657e-13,3.4529495039317544e-11,7.316877902328215e-13,59677630.98853385,3.577141785286575e-11
2020-11-10,784197.011466168,1.0115937462209766e-12,3.656586902944275e-13,2.8125597549936734e-11,5.959877576216534e-13,59677630.98853385,2.9137191296157713e-11
2020-11-11,784197.011466168,8.239818902027695e-13,2.9784302238267806e-13,2.2909377523194788e-11,4.854548784008851e-13,59677630.98853385,2.373335941339756e-11
2020-11-12,784197.011466168,6.711648405483689e-13,2.4260456085596925e-13,1.8660566324623497e-11,3.954216105103699e-13,59677630.98853385,1.9331731165171864e-11
2020-11-13,784197.011466168,5.466894946895805e-13,1.9761071613252838e-13,1.519974670647937e-11,3.220860619913168e-13,59677630.98853385,1.574643620116895e-11
2020-11-14,784197.011466168,4.452995531764752e-13,1.609615045678969e-13,1.2380776441724195e-11,2.6235144608100225e-13,59677630.98853385,1.282607599490067e-11
2020-11-15,784197.011466168,3.627135585836742e-13,1.3110931663941436e-13,1.0084617083428821e-11,2.1369531123221534e-13,59677630.98853385,1.0447330642012496e-11
2020-11-16,784197.011466168,2.95444099689662e-13,1.0679356505644034e-13,8.214307252705822e-12,1.7406302395045257e-13,59677630.98853385,8.509751352395484e-12
2020-11-17,784197.011466168,2.406505463492308e-13,8.698745314057721e-14,6.690868189009481e-12,1.4178100648100841e-13,59677630.98853385,6.931518735358712e-12
2020-11-18,784197.011466168,1.960190964010297e-13,7.085461563049287e-14,5.449968663876356e-12,1.1548606557869396e-13,59677630.98853385,5.645987760277386e-12
2020-11-19,784197.011466168,1.5966506927483229e-13,5.771380095508302e-14,4.439208425301733e-12,9.406782808128043e-14,59677630.98853385,4.598873494576565e-12
2020-11-20,784197.011466168,1.3005332038865106e-13,4.701010359090099e-14,3.615905459033108e-12,7.662185247708221e-14,59677630.98853385,3.745958779421759e-12
2020-11-21,784197.011466168,1.0593341562392209e-13,3.8291531714349947e-14,2.9452936280586416e-12,6.241143647907892e-14,59677630.98853385,3.0512270436825636e-12
2020-11-22,784197.011466168,8.628682845017069e-14,3.118992065601117e-14,2.399054580869065e-12,5.0836507829762566e-14,59677630.98853385,2.4853414093192357e-12
2020-11-23,784197.011466168,7.028392995862061e-14,2.5405386177427493e-14,1.9541219344512337e-12,4.1408284668977565e-14,59677630.98853385,2.024405864409854e-12
2020-11-24,784197.011466168,5.724895559559203e-14,2.0693661068991227e-14,1.591707235489463e-12,3.372863543201982e-14,59677630.98853385,1.648956191085055e-12
2020-11-25,784197.011466168,4.663146922369949e-14,1.6855780323416635e-14,1.2965065684199423e-12,2.7473266695309178e-14,59677630.98853385,1.3431380376436418e-12
2020-11-26,784197.011466168,3.798311950564668e-14,1.3729679314068782e-14,1.0560543072728795e-12,2.237802903212159e-14,59677630.98853385,1.0940374267785261e-12
2020-11-27,784197.011466168,3.093870708768074e-14,1.1183350189091622e-14,8.601967217711528e-13,1.8227762607057567e-14,59677630.98853385,8.911354288588336e-13
2020-11-28,784197.011466168,2.5200763094642755e-14,9.109267492045446e-15,7.006632093160352e-13,1.484721148508343e-14,59677630.98853385,7.25863972410678e-13
2020-11-29,784197.011466168,2.052698772293512e-14,7.419847616197734e-15,5.707170470008524e-13,1.2093622987905369e-14,59677630.98853385,5.912440347237876e-13
2020-11-30,784197.011466168,1.6720018492896447e-14,6.043750355961172e-15,4.648709157361474e-13,9.850719585999844e-15,59677630.98853385,4.815909342290438e-13
2020-12-01,784197.011466168,1.3619096098081823e-14,4.922866378743616e-15,3.7865518374298966e-13,8.02378877355824e-15,59677630.98853385,3.9227427984107145e-13
2020-12-02,784197.011466168,1.109327591997516e-14,4.009863405271331e-15,3.0842916457440217e-13,6.535683583377993e-15,59677630.98853385,3.1952244049437734e-13
2020-12-03,784197.011466168,9.035898546455899e-15,3.266187479384273e-15,2.5122737953755754e-13,5.323564852903534e-15,59677630.98853385,2.6026327808401343e-13
2020-12-04,784197.011466168,7.360085797093078e-15,2.660434925654215e-15,2.0463433254244914e-13,4.336247675017036e-15,59677630.98853385,2.1199441833954223e-13
2020-12-05,784197.011466168,5.995072063067639e-15,2.167026246446528e-15,1.6668250941507543e-13,3.5320399804719665e-15,59677630.98853385,1.7267758147814306e-13
2020-12-06,784197.011466168,4.883216042884881e-15,1.7651259602350006e-15,1.3576929442738265e-13,2.876981980417758e-15,59677630.98853385,1.4065251047026753e-13
2020-12-07,784197.011466168,3.9775666865439715e-15,1.4377627684964972e-15,1.1058929562553212e-13,2.343412124837407e-15,59677630.98853385,1.1456686231207608e-13
2020-12-08,784197.011466168,3.2398805637437485e-15,1.1711128979143787e-15,9.007922121516696e-14,1.9087990207146014e-15,59677630.98853385,9.331910177891071e-14
2020-12-09,784197.011466168,2.639006934273425e-15,9.53916355126952e-16,7.337297926380515e-14,1.5547899845972756e-15,59677630.98853385,7.601198619807857e-14
2020-12-10,784197.011466168,2.1495723259303616e-15,7.770014438396331e-16,5.976510468698774e-14,1.2664360521826963e-15,59677630.98853385,6.19146770129181e-14
2020-12-11,784197.011466168,1.750909072801596e-15,6.328974657830738e-16,4.8680969126308934e-14,1.0315607189118394e-15,59677630.98853385,5.0431878199110527e-14
2020-12-12,784197.011466168,1.4261825686149355e-15,5.155192507947375e-16,3.9652515752935885e-14,8.40245754981398e-16,59677630.98853385,4.107869832155082e-14
2020-12-13,784197.011466168,1.1616803811328341e-15,4.199101944754145e-16,3.229849433476232e-14,6.84412381957516e-16,59677630.98853385,3.346017471589515e-14
2020-12-14,784197.011466168,9.462332085712706e-16,3.4203295250866773e-16,2.6308361940829325e-14,5.574801250702313e-16,59677630.98853385,2.7254595149400597e-14
2020-12-15,784197.011466168,7.707432264027369e-16,2.785989531593667e-16,2.1429169447838603e-14,4.540889353279003e-16,59677630.98853385,2.219991267424134e-14
2020-12-16,784197.011466168,6.277999077443675e-16,2.269295286673527e-16,1.7454880096943946e-14,3.6987284732572205e-16,59677630.98853385,1.8082680004688315e-14
2020-12-17,784197.011466168,5.113670943348518e-16,1.8484280144343925e-16,1.4217669048737674e-14,3.01275614852955e-16,59677630.98853385,1.4729036143072526e-14
2020-12-18,784197.011466168,4.165281038476153e-16,1.5056154853933794e-16,1.158083653721717e-14,2.4540053902657444e-16,59677630.98853385,1.1997364641064786e-14
2020-12-19,784197.011466168,3.392781100249714e-16,1.2263815372599143e-16,9.433035361985146e-15,1.9988814754863534e-16,59677630.98853385,9.772313472010118e-15
2020-12-20,784197.011466168,2.7635502833736493e-16,9.989347808408271e-17,7.683568959332216e-15,1.6281655977168919e-16,59677630.98853385,7.959923987669581e-15
2020-12-21,784197.011466168,2.2510176586908207e-16,8.136706775633939e-17,6.258561500864489e-15,1.3262033022462226e-16,59677630.98853385,6.483663266733571e-15
2020-12-22,784197.011466168,1.833540185689034e-16,6.627659625278049e-17,5.097838291999584e-15,1.0802434355295915e-16,59677630.98853385,5.281192310568487e-15
2020-12-23,784197.011466168,1.4934887780897382e-16,5.398482865338164e-17,4.15238473693796e-15,8.798996941331121e-17,59677630.98853385,4.301733614746933e-15
2020-12-24,784197.011466168,1.2165038692303147e-16,4.397271268457318e-17,3.382276568210284e-15,7.167120357051553e-17,59677630.98853385,3.5039269551333154e-15
2020-12-25,784197.011466168,9.908890415267693e-17,3.581746036937548e-17,2.7549939392899896e-15,5.837894313973001e-17,59677630.98853385,2.8540828434426666e-15
2020-12-26,784197.011466168,8.071171144232083e-17,2.9174694691097736e-17,2.2440481883895095e-15,4.755188740145383e-17,59677630.98853385,2.32475989983183e-15
2020-12-27,784197.011466168,6.5742783409039e-17,2.376390736643418e-17,1.8278632849232477e-15,3.873283539971602e-17,59677630.98853385,1.893606068332287e-15
2020-12-28,784197.011466168,5.355001762608557e-17,1.9356613644110644e-17,1.4888647247669885e-15,3.154937942706407e-17,59677630.98853385,1.5424147423930741e-15
2020-12-29,784197.011466168,4.361854243244297e-17,1.5766703934244107e-17,1.2127374005154661e-15,2.569817912788671e-17,59677630.98853385,1.256355942947909e-15
2020-12-30,784197.011466168,3.5528975120337484e-17,1.284258484054328e-17,9.878211083543428e-16,2.0932152152648772e-17,59677630.98853385,1.0233500834746804e-15
2020-12-31,784197.011466168,2.89397123954025e-17,1.0460777729727779e-17,8.046181652315241e-16,1.7050040454662762e-17,59677630.98853385,8.335578776269266e-16
2021-01-01,784197.011466168,2.3572505277508212e-17,8.52070452089297e-18,6.553923441655294e-16,1.3887911638787262e-17,59677630.98853385,6.789648494430376e-16
