,S,E,E_delta,I,I_delta,R,E+I
2020-08-14,18418532.866652343,1252.9144877980425,1249.0799958438208,6724.679070109588,1397.9888718875375,32842672.53978971,7977.59355790763
2020-08-15,18417416.47735764,1119.8164672315154,1116.3892947027148,6010.64209702998,1249.487315269242,32844636.06407806,7130.458564261495
2020-08-16,18416418.68851152,1000.8519476083762,997.788846118873,5372.361263660672,1116.7533657420122,32846391.09827717,6373.213211269049
2020-08-17,18415526.904963575,894.5212386120761,891.78354794472,4801.811541695954,998.1142569410201,32847959.762256075,5696.33278030803
2020-08-18,18414729.86824806,799.483553383925,797.0367155148955,4291.815525115695,892.0744007430466,32849361.832673397,5091.29907849962
2020-08-19,18414017.51490635,714.5402172679146,712.3533417085134,3835.9544036134457,797.2966778245238,32850614.990472723,4550.49462088136
2020-08-20,18413380.849789638,638.6196416441443,636.6651167127202,3428.4881853728884,712.5856923364905,32851735.0423833,4067.107827017033
2020-08-21,18412811.832765266,570.7638791744747,569.0170243703278,3064.284228756185,636.8727868399974,32852736.119126756,3635.0481079306596
2020-08-22,18412303.277414594,510.11659551743145,508.5553506709645,2738.7532338897454,569.2026343280078,32853630.85275595,3248.869829407177
2020-08-23,18411848.7604578,455.9123094701891,454.5169567947522,2447.7919285430366,508.7212428419946,32854430.535304137,2903.7042380132257
2020-08-24,18411442.540773496,407.46676872664403,406.21968430246733,2187.731758605969,454.6652250460124,32855145.26069912,2595.198527332613
2020-08-25,18411079.486999758,364.1683421540965,363.0537737379923,1955.2929624050635,406.35220031053984,32855784.05169563,2319.46130455916
2020-08-26,18410755.01280955,325.4703218278834,324.4741902081727,1747.5434705811906,363.1722105343857,32856354.97339799,2073.013792409074
2020-08-27,18410465.019048985,290.8840391534944,289.993760561642,1561.8621297931816,324.580043236031,32856865.234782014,1852.7461689466759
2020-08-28,18410205.842012264,259.972709368789,259.17703672092506,1395.9057996035392,290.08836650563046,32857321.27947871,1655.8785089723283
2020-08-29,18409974.207203623,232.34592766431507,231.63480864026064,1247.5799180120248,259.2615903447346,32857728.866950646,1479.9258456763398
2020-08-30,18409767.188005257,207.65474818730203,207.01919836468863,1115.0121726699301,231.71037784170167,32858093.14507383,1322.666920857232
2020-08-31,18409582.168731414,185.58728439558666,185.01927384467248,996.5289522434194,207.08673763638785,32858418.715031896,1182.116236639006
2020-09-01,18409416.811603818,165.86477568411397,165.35712759721773,890.6342860801708,185.07963630869043,32858709.689334366,1056.4990617642848
2020-09-02,18409269.027232744,148.23807099364038,147.7843710737685,795.991010622243,165.4110757642421,32858969.74368559,944.2290816158834
2020-09-03,18409136.94823198,132.48448529659686,132.0790007646679,711.4039282240319,147.83258646171143,32859202.16335445,843.8884135206288
2020-09-04,18409018.90563528,118.40498950001626,118.04259670072892,635.80474847453,132.12209249730952,32859409.884626694,754.2097379745462
2020-09-05,18408913.407817118,105.82169846525828,105.49781815958751,568.2386240594169,118.08110919434549,32859595.531860303,674.0603225246751
2020-09-06,18408819.121652022,94.57562556882046,94.28616509768445,507.852112878136,105.53223799412227,32859761.45060948,602.4277384469565
2020-09-07,18408734.85567487,84.52467556268985,84.2659771527024,453.88241577889096,94.31692715883301,32859909.737233736,538.4070913415808
2020-09-08,18408659.545029834,75.54185047686282,75.31064503633564,405.6477550943919,84.29347012216267,32860042.265364543,481.18960557125473
2020-09-09,18408592.238018036,67.51364597715718,67.30701179960523,362.5387733378624,75.33521629931087,32860160.7095626,430.05241931501956
2020-09-10,18408532.0840742,60.33861798090131,60.153943835087325,324.0108441192807,67.3289718313432,32860266.56646365,384.349462100182
2020-09-11,18408478.32302059,53.92610147081701,53.76105361161844,289.5771987168301,60.173570121702745,32860361.173679173,343.5033001876471
2020-09-12,18408430.275462545,48.19506535972274,48.04755804350446,258.80278192406007,53.77859415459873,32860445.72669012,306.9978472837828
2020-09-13,18408387.334204443,43.07308896917433,42.941258101518805,231.2987599118163,48.06323449206722,32860521.293946624,274.3718488809906
2020-09-14,18408348.956577644,38.49544721499223,38.37762679812949,206.71761100585658,42.95526855231159,32860588.830364082,245.2130582208488
2020-09-15,18408314.6575836,34.40429296077431,34.29899404335899,184.748737585415,38.39014829757691,32860649.1893858,219.1530305461893
2020-09-16,18408284.003765516,30.747926223958274,30.653818087404446,165.11454384394747,34.310184824220485,32860703.133764368,195.86247006790575
2020-09-17,18408256.60773116,27.480141013013558,27.39603435681427,147.56693000095953,30.663819567758985,32860751.34519778,175.0470710139731
2020-09-18,18408232.123257693,24.559641552548044,24.48447346623045,131.88415878505856,27.404972926695965,32860794.43294192,156.4438003376066
2020-09-19,18408210.240916632,21.949520527726555,21.8823410596417,117.86805468768628,24.492462084463188,32860832.941508103,139.81757521541283
2020-09-20,18408190.684163716,19.616792761351576,19.55675291465368,105.34150067221736,21.889480681028658,32860867.357542798,124.95829343356894
2020-09-21,18408173.205844276,17.531978436040646,17.478319440227587,94.14620076611826,19.563133765538517,32860898.115976468,111.6781792021589
2020-09-22,18408157.585069954,15.668730598908562,15.620774321399855,84.14068031112771,17.48402215853194,32860925.605519082,99.80941091003628
2020-09-23,18408143.624427333,14.003502244865313,13.960642621488995,75.19849863959098,15.625870975532244,32860950.17357173,89.2020008844563
2020-09-24,18408131.147483185,12.515248774085405,12.476944150212036,67.2066516214551,13.965197620991944,32860972.130616367,79.7219003955405
2020-09-25,18408119.996554833,11.185162065664137,11.150928351226824,60.06414391941752,12.481015059648092,32860991.75413913,71.24930598508166
2020-09-26,18408110.030717473,9.996432808564116,9.965837360482901,53.680712929222366,11.154566617582923,32861009.292136736,63.67714573778648
2020-09-27,18408101.124023233,8.934038087689691,8.906694242406425,47.975688294886936,9.96908896328085,32861024.966250334,56.90972638257663
2020-09-28,18408093.163909502,7.984551541796906,7.960113728838737,42.87697259867815,8.909600274731522,32861038.974566303,50.861524140475055
2020-09-29,18408086.04977643,7.135973694966826,7.114133069796204,38.320130354383004,7.962710916626284,32861051.494119465,45.45610404934983
2020-09-30,18408079.691715572,6.3775803181299,6.358060859099129,34.24757379901317,7.116454235936055,32861062.683130257,40.62515411714307
