,S,E,E_delta,I,I_delta,R,E+I
2020-08-08,1414135399.445868,3409202.716906587,1577010.3336738963,2528824.100591791,1369784.8284107423,19250347.73663365,5938026.817498378
2020-08-09,1412457390.0252194,3628777.598541653,1678009.4206486915,2693079.397630293,1458434.539013626,20544526.978608776,6321856.996171946
2020-08-10,1410672508.921778,3861291.4702350413,1784881.103441397,2867206.2635939177,1552367.2317480084,21922767.34439316,6728497.733828959
2020-08-11,1408774623.811365,4107341.4411702184,1897885.1104129772,3051687.9292037897,1651835.1394778003,23390120.818261087,7159029.370374008
2020-08-12,1406757342.714571,4367528.836372865,2017281.0967939869,3247015.7610229477,1757093.7015913404,24951886.688033268,7614544.597395813
2020-08-13,1404614016.052981,4642455.336976275,2143326.661589997,3453686.9012767123,1868400.1609865874,26613615.70876609,8096142.238252987
2020-08-14,1402337740.9925144,4932718.4845406925,2276275.0604664157,3672201.464375804,1986011.9129019983,28381113.058569,8604919.948916497
2020-08-15,1399921368.4022439,5238906.493117429,2416372.5902705966,3903059.2449554033,2110184.58169386,30260439.85968326,9141965.738072833
2020-08-16,1397357512.7803907,5561592.31349914,2563855.621853086,4146755.891279967,2241169.8014713754,32257913.01483007,9708348.204779107
2020-08-17,1394638565.5207283,5901326.896339612,2718947.25966238,4403778.497714341,2379212.676821908,34380103.0852176,10305105.394053953
2020-08-18,1391756711.9113572,6258631.604893048,2881853.609371293,4674600.5708479155,2524548.9008178567,36633829.912901886,10933232.175740965
2020-08-19,1388703952.2726338,6633989.7343801595,3052759.638723444,4959676.32603094,2677401.509236333,39026155.666955195,11593666.0604111
2020-08-20,1385472127.6505847,7027837.103829689,3231824.62204919,5259434.274819555,2837977.252599661,41564374.97076624,12287271.378649244
2020-08-21,1382052950.484906,7440551.6980814375,3419177.165678695,5574270.069433089,3006462.571426946,44256001.74757965,13014821.767514527
2020-08-22,1378438040.664948,7872442.352888396,3614909.8199579376,5904538.5781286415,3183019.1651509786,47108752.40403508,13776980.931017037
2020-08-23,1374618967.371029,8323736.495128159,3819073.293918976,6250545.17573138,3367779.1516792127,50130524.958111554,14574281.670859538
2020-08-24,1370587297.0700207,8794566.973399784,4031670.3010083274,6612536.2467631865,3560839.8227367015,53329373.70981645,15407103.220162971
2020-08-25,1366334647.9912875,9284958.042051183,4252649.078733296,6990688.915011966,3762258.0100818975,56713479.05164957,16275646.95706315
2020-08-26,1361852751.3496084,9794810.594164755,4481896.641679168,7385100.033270115,3972044.0895655947,60291112.02295701,17179910.627434872
2020-08-27,1357133519.503578,10323886.776296183,4719231.846030563,7795774.490575515,4190155.663899135,64070593.22955075,18119661.2668717
2020-08-28,1352169121.1392379,10871794.159695566,4964398.364340059,8222612.921755619,4416490.980940677,68060245.77931133,19094407.081451185
2020-08-29,1346952063.4477017,11437969.688984144,5217057.6915361,8665398.935424745,4650882.162247522,72268341.92788972,20103368.62440889
2020-08-30,1341475281.1211002,12021663.679160304,5476782.326601563,9123786.011673283,4893088.336425403,76703043.18806659,21145449.690833587
