,S,E,E_delta,I,I_delta,R,E+I
2020-09-18,0.002425852328733278,5.768164843420033e-07,5.34017902527844e-07,42742.38939823076,5.665736993312395e-07,199957257.60817522,42742.38939880758
2020-09-19,0.00242534683402482,5.460067702319244e-07,5.054947084583489e-07,40468.321079477726,5.363044225684278e-07,199959531.6764945,40468.321080023736
2020-09-20,0.0024248683334131124,5.168487876087379e-07,4.78500611707248e-07,38315.24241037131,5.076585943304345e-07,199961684.75516412,38315.24241088816
2020-09-21,0.002424415380354429,4.892533562294525e-07,4.529530586831917e-07,36276.71625127026,4.805484900624772e-07,199963723.2813237,36276.71625175951
2020-09-22,0.002423986606341712,4.631361759499176e-07,4.287740127168281e-07,34346.647944447104,4.5489119299636295e-07,199965653.34963098,34346.64794491024
2020-09-23,0.002423580716640966,4.3841755298147295e-07,4.058897007460019e-07,32519.267092662547,4.3060832371444653e-07,199967480.7304832,32519.267093100963
2020-09-24,0.00242319648626613,4.1502214218516697e-07,3.8423037483603145e-07,30789.110307193496,4.076257856323374e-07,199969210.88726908,30789.110307608516
2020-09-25,0.0024228327561785267,3.9287870439575605e-07,3.637300876033861e-07,29151.00487373594,3.85873525392797e-07,199970848.99270293,29151.00487412882
2020-09-26,0.002422488429697851,3.719198778376216e-07,3.4432648067568104e-07,27600.053287347957,3.652853072338155e-07,199972399.94428968,27600.05328771988
2020-09-27,0.0024221624691124705,3.520819627591965e-07,3.2596058538045156e-07,26131.61861019644,3.4579850045887666e-07,199973868.3789672,26131.618610548525
2020-09-28,0.0024218538924775605,3.333047184719802e-07,3.0857663491012906e-07,24741.31060833103,3.2735387919734535e-07,199975258.6869694,24741.310608664335
2020-09-29,0.002421561770590299,3.155311720351668e-07,2.921218872614067e-07,23424.972626037834,3.0989543369822016e-07,199976575.024952,23424.972626353367
2020-09-30,0.002421285224132005,2.9870743787769064e-07,2.7654645829410746e-07,22178.669158530745,2.933701924515836e-07,199977821.3284198,22178.669158829452
2020-10-01,0.002421023420967707,2.827825476964832e-07,2.6180316429808425e-07,20998.674085825915,2.777280544792917e-07,199979001.3234928,20998.6740861087
2020-10-02,0.00242077557359421,2.677082900132297e-07,2.478473734968832e-07,19881.459532621797,2.629216311801367e-07,199980118.53804627,19881.459532889505
2020-10-03,0.002420540936728256,2.534390588122261e-07,2.3463686595415265e-07,18823.685320878714,2.4890609715515627e-07,199981176.31225827,18823.685321132154
2020-10-04,0.0024203188050268727,2.3993171071931305e-07,2.2213170138332796e-07,17822.188983563934,2.3563904947624102e-07,199982177.80859584,17822.188983803866
2020-10-05,0.0024201085109324797,2.2714543021655132e-07,2.1029409439318527e-07,16873.97630970596,2.23080374895947e-07,199983126.02126992,16873.976309933103
2020-10-06,0.002419909422635748,2.1504160241952024e-07,1.9908829673163662e-07,15976.212392490263,2.111921245286677e-07,199984023.78518733,15976.212392705304
2020-10-07,0.0024197209421496302,2.035836929740601e-07,1.8848048611781685e-07,15126.2131536326,1.99938395563277e-07,199984873.7844264,15126.213153836183
2020-10-08,0.002419542503488352,1.9273713465712765e-07,1.7843866127825725e-07,14321.437318689996,1.892852195951897e-07,199985678.56026152,14321.437318882732
2020-10-09,0.002419373570945525,1.8246922029234992e-07,1.6893254282690165e-07,13559.478819317717,1.7920045719167938e-07,199986440.51876107,13559.478819500187
2020-10-10,0.002419213637465874,1.7274900161499913e-07,1.599334796510379e-07,12838.059599756956,1.696536983283887e-07,199987161.9379808,12838.059599929706
2020-10-11,0.002419062223105388,1.6354719374360682e-07,1.5141436048601762e-07,12155.022806046518,1.6061616835740993e-07,199987844.97477466,12155.022806210065
