,S,E,E_delta,I,I_delta,R,E+I
2020-07-01,1282671.7171582403,32.84322108608869,12.069052747591627,630.2443250698208,19.167793868619977,59178493.19529555,663.0875461559094
2020-07-02,1282661.7930323088,27.006176134316522,9.924125931502275,518.2411614894755,15.761170883274442,59178620.95963001,545.2473376237921
2020-07-03,1282653.6326244283,22.20655930116314,8.160407880654656,426.1423471855411,12.960024713808037,59178726.01846903,448.3489064867042
2020-07-04,1282646.9224796104,18.259973009703625,6.710144817763167,350.41068698494325,10.656731109222681,59178812.40686034,368.6706599946469
2020-07-05,1282641.4048534695,15.014799844983763,5.517626140973694,288.13756191859073,8.762799305693557,59178883.44278471,303.1523617635745
2020-07-06,1282636.8678100407,12.346373825010541,4.537043428794981,236.93123396097945,7.205469448768203,59178941.854582116,249.27760778599
2020-07-07,1282633.1370798696,10.152188558156489,3.7307301710900393,194.82499669109848,5.924915437944093,59178989.88573483,204.97718524925497
2020-07-08,1282630.0693653815,8.347957682477947,3.0677144881732126,160.2016462641353,4.871945363851755,59179029.38103062,168.54960394661325
2020-07-09,1282627.5468362183,6.864375897578114,2.522529163079288,131.73137321191587,4.006110947979121,59179061.85741462,138.59574910949397
2020-07-10,1282625.472602995,5.644455930257882,2.0742332232322322,108.32069058417743,3.294153190552464,59179088.562250435,113.9651465144353
2020-07-11,1282623.7669955431,4.641338978393147,1.705607452075906,89.07043750808458,2.708724403940641,59179110.52122792,93.71177648647773
2020-07-12,1282622.3645026386,3.8164944188245777,1.4024929044977061,73.24124559785918,2.2273374640662755,59179128.57775729,77.05774001668375
2020-07-13,1282621.2112556375,3.1382395538068923,1.1532470011508538,60.225142135633334,1.831501866168539,59179143.42536262,63.363381689440224
2020-07-14,1282620.2629593387,2.5805224882769897,0.948296298705921,49.5221995492009,1.5060133642358235,59179155.63431857,52.10272203747789
2020-07-15,1282619.4831905884,2.1219213539187565,0.7797687502294132,40.721334465861986,1.2383698845876463,59179165.673553534,42.843255819780744
2020-07-16,1282618.8419992628,1.744821417235074,0.6411913256842572,33.484518955273366,1.0182912623679397,59179173.9286603,35.22934037250844
2020-07-17,1282618.314757888,1.4347384489968114,0.5272413747594883,27.533797600785444,0.8373243429977509,59179180.716706,28.968536049782255
2020-07-18,1282617.8812157083,1.1797623554663004,0.4335421796367048,22.64061178589024,0.6885182731672158,59179186.29841009,23.82037414135654
2020-07-19,1282617.5247208648,0.9700996944871323,0.3564948434086923,18.617021185282486,0.5661575043878604,59179190.888158195,19.587120879769618
2020-07-20,1282617.2315808088,0.7976975000025932,0.2931400560318186,15.308485309559126,0.46554225051635767,59179194.66223632,16.10618280956172
2020-07-21,1282616.990536381,0.6559339631599896,0.2410444276303771,12.587927865695839,0.3828079644729806,59179197.765601724,13.24386182885583
2020-07-22,1282616.7923293582,0.53936408714414,0.19820702282757705,10.350855962317192,0.3147768988434267,59179200.31745052,10.890220049461332
2020-07-23,1282616.6293468524,0.44351054510426957,0.16298250584645782,8.511346701012934,0.25883604788632825,59179202.41579583,8.954857246117204
2020-07-24,1282616.495328908,0.36469170723870026,0.13401794423932076,6.998747008107008,0.21283678210489007,59179204.141232304,7.363438715345708
2020-07-25,1282616.3851280643,0.2998802310642805,0.11020084379369997,5.7549599545607695,0.1750123199681197,59179205.560031675,6.05484018562505
2020-07-26,1282616.2945116458,0.2465867830219584,0.09061641859137186,4.732213337016232,0.14390986663369398,59179206.72668816,4.97880012003819
2020-07-27,1282616.219999191,0.2027644249888771,0.07451245494335343,3.8912248153846747,0.11833481297643475,59179207.68601149,4.093989240373552
2020-07-28,1282616.1587287714,0.16672999308573247,0.0612704196192358,3.199693133185205,0.09730485152238043,59179208.474848025,3.3664231262709374
2020-07-29,1282616.1083470688,0.13709944889187434,0.05038170264098326,2.6310574709667875,0.08001224683484139,59179209.12349594,2.768156919858662
2020-07-30,1282616.0669189866,0.11273471989117345,0.04142808213446655,2.163477281597166,0.06579281113516744,59179209.656868935,2.2762120014883394
2020-07-31,1282616.0328533258,0.0926999872908941,0.03406566090331249,1.7789934244931849,0.05410039350359184,59179210.09545319,1.8716934117840789
2020-08-01,1282616.004841668,0.07622574223930231,0.028011657739106424,1.462838379235129,0.0444859027906982,59179210.45609414,1.5390641214744312
2020-08-02,1282615.981808122,0.06267922985682313,0.023033546132151434,1.2028690448930908,0.036580058514630615,59179210.75264353,1.2655482747499138
2020-08-03,1282615.9628679988,0.05154014585330656,0.018940123209927787,0.9891003397106084,0.030079207213444356,59179210.99649145,1.0406404855639149
2020-08-04,1282615.947293833,0.04238065225581216,0.015574165869509916,0.8133216873739864,0.024733659467004315,59179211.19700376,0.8557023396297985
2020-08-05,1282615.9344874409,0.03484894466736975,0.012806392033321408,0.6687816596430707,0.02033809962176382,59179211.36188189,0.7036306043104404
