,S,E,E_delta,I,I_delta,R,E+I
2020-09-22,4540799.943289458,2.226226450485896e-06,2.2258922129713302e-06,0.00010917049090522889,2.760811440647362e-06,208018609.05659908,0.00011139671735571479
2020-09-23,4540799.943287663,1.794937604358039e-06,1.7946681189768233e-06,8.802079382775584e-05,2.2259569651046806e-06,208018609.05662245,8.981573143211387e-05
2020-09-24,4540799.943286216,1.4472027330533438e-06,1.4469854553166325e-06,7.096844652639664e-05,1.7947203266213277e-06,208018609.05664128,7.241564925944999e-05
2020-09-25,4540799.943285049,1.166834850120746e-06,1.1666596657947635e-06,5.721966575563638e-05,1.4470275487273612e-06,208018609.05665648,5.8386500605757124e-05
2020-09-26,4540799.943284108,9.407828885064646e-07,9.406416427970123e-07,4.613444860976246e-05,1.1666936044112937e-06,208018609.05666873,4.7075231498268925e-05
2020-09-27,4540799.94328335,7.585241760777159e-07,7.584102940261865e-07,3.71967805197664e-05,9.406690064549353e-07,208018609.0566786,3.7955304695844115e-05
2020-09-28,4540799.943282738,6.115746074078852e-07,6.114827878282971e-07,2.9990614881715178e-05,7.584323564981278e-07,208018609.05668655,3.0602189489123065e-05
2020-09-29,4540799.943282246,4.930937104209028e-07,4.930196791307871e-07,2.41805061732531e-05,6.115005761177695e-07,208018609.05669296,2.4673599883674005e-05
2020-09-30,4540799.943281848,3.975662238286768e-07,3.9750653468676636e-07,1.9495995033806736e-05,4.930340212789924e-07,208018609.05669814,1.9893561257635414e-05
2020-10-01,4540799.943281528,3.205453628570479e-07,3.204972373461128e-07,1.5719018437200907e-05,3.9751809831774166e-07,208018609.05670232,1.6039563800057954e-05
2020-10-02,4540799.94328127,2.58445822332824e-07,2.584070202202682e-07,1.2673758902820969e-05,3.205065607444921e-07,208018609.05670568,1.2932204725153792e-05
2020-10-03,4540799.943281061,2.0837688146834406e-07,2.0834559652384088e-07,1.0218460228197043e-05,2.584145373883208e-07,208018609.0567084,1.0426837109665387e-05
2020-10-04,4540799.943280893,1.680078414057538e-07,1.6798261732159707e-07,8.238828767052144e-06,2.0835165738418732e-07,208018609.05671057,8.406836608457897e-06
