,location,population,total_cases,relative_day,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,target
352,Bahrain,1701583.0,1361,28,45,12,56,55,12,64,111,42,96,225,167
353,Bahrain,1701583.0,1528,29,12,56,55,12,64,111,42,96,225,167,145
354,Bahrain,1701583.0,1673,30,56,55,12,64,111,42,96,225,167,145,27
355,Bahrain,1701583.0,1700,31,55,12,64,111,42,96,225,167,145,27,44
356,Bahrain,1701583.0,1744,32,12,64,111,42,96,225,167,145,27,44,29
357,Bahrain,1701583.0,1773,33,64,111,42,96,225,167,145,27,44,29,100
358,Bahrain,1701583.0,1873,34,111,42,96,225,167,145,27,44,29,100,34
359,Bahrain,1701583.0,1907,35,42,96,225,167,145,27,44,29,100,34,66
360,Bahrain,1701583.0,1973,36,96,225,167,145,27,44,29,100,34,66,34
361,Bahrain,1701583.0,2007,37,225,167,145,27,44,29,100,34,66,34,210
362,Bahrain,1701583.0,2217,38,167,145,27,44,29,100,34,66,34,210,301
363,Bahrain,1701583.0,2518,39,145,27,44,29,100,34,66,34,210,301,71
364,Bahrain,1701583.0,2589,40,27,44,29,100,34,66,34,210,301,71,58
365,Bahrain,1701583.0,2647,41,44,29,100,34,66,34,210,301,71,58,76
366,Bahrain,1701583.0,2723,42,29,100,34,66,34,210,301,71,58,76,88
367,Bahrain,1701583.0,2811,43,100,34,66,34,210,301,71,58,76,88,110
368,Bahrain,1701583.0,2921,44,34,66,34,210,301,71,58,76,88,110,119
369,Bahrain,1701583.0,3040,45,66,34,210,301,71,58,76,88,110,119,130
370,Bahrain,1701583.0,3170,46,34,210,301,71,58,76,88,110,119,130,114
371,Bangladesh,164689383.0,330,9,2,3,2,5,9,18,35,41,54,112,94
372,Bangladesh,164689383.0,424,10,3,2,5,9,18,35,41,54,112,94,58
373,Bangladesh,164689383.0,482,11,2,5,9,18,35,41,54,112,94,58,139
374,Bangladesh,164689383.0,621,12,5,9,18,35,41,54,112,94,58,139,182
375,Bangladesh,164689383.0,803,13,9,18,35,41,54,112,94,58,139,182,209
376,Bangladesh,164689383.0,1012,14,18,35,41,54,112,94,58,139,182,209,219
377,Bangladesh,164689383.0,1231,15,35,41,54,112,94,58,139,182,209,219,341
378,Bangladesh,164689383.0,1572,16,41,54,112,94,58,139,182,209,219,341,266
379,Bangladesh,164689383.0,1838,17,54,112,94,58,139,182,209,219,341,266,306
380,Bangladesh,164689383.0,2144,18,112,94,58,139,182,209,219,341,266,306,312
381,Bangladesh,164689383.0,2456,19,94,58,139,182,209,219,341,266,306,312,492
382,Bangladesh,164689383.0,2948,20,58,139,182,209,219,341,266,306,312,492,434
383,Bangladesh,164689383.0,3382,21,139,182,209,219,341,266,306,312,492,434,390
384,Bangladesh,164689383.0,3772,22,182,209,219,341,266,306,312,492,434,390,414
385,Bangladesh,164689383.0,4186,23,209,219,341,266,306,312,492,434,390,414,503
386,Bangladesh,164689383.0,4689,24,219,341,266,306,312,492,434,390,414,503,309
387,Bangladesh,164689383.0,4998,25,341,266,306,312,492,434,390,414,503,309,418
388,Bangladesh,164689383.0,5416,26,266,306,312,492,434,390,414,503,309,418,497
389,Bangladesh,164689383.0,5913,27,306,312,492,434,390,414,503,309,418,497,549
390,Bangladesh,164689383.0,6462,28,312,492,434,390,414,503,309,418,497,549,641
391,Bangladesh,164689383.0,7103,29,492,434,390,414,503,309,418,497,549,641,564
392,Bangladesh,164689383.0,7667,30,434,390,414,503,309,418,497,549,641,564,571
393,Bangladesh,164689383.0,8238,31,390,414,503,309,418,497,549,641,564,571,552
394,Barbados,287371.0,73,9,5,4,3,0,3,1,1,3,1,1,2
395,Barbados,287371.0,75,10,4,3,0,3,1,1,3,1,1,2,0
396,Barbados,287371.0,75,11,3,0,3,1,1,3,1,1,2,0,0
397,Barbados,287371.0,75,12,0,3,1,1,3,1,1,2,0,0,0
398,Barbados,287371.0,75,13,3,1,1,3,1,1,2,0,0,0,0
399,Barbados,287371.0,75,14,1,1,3,1,1,2,0,0,0,0,0
400,Barbados,287371.0,75,15,1,3,1,1,2,0,0,0,0,0,0
401,Barbados,287371.0,75,16,3,1,1,2,0,0,0,0,0,0,1
402,Barbados,287371.0,76,17,1,1,2,0,0,0,0,0,0,1,0
403,Barbados,287371.0,76,18,1,2,0,0,0,0,0,0,1,0,0
404,Barbados,287371.0,76,19,2,0,0,0,0,0,0,1,0,0,3
405,Barbados,287371.0,79,20,0,0,0,0,0,0,1,0,0,3,0
406,Barbados,287371.0,79,21,0,0,0,0,0,1,0,0,3,0,1
407,Barbados,287371.0,80,22,0,0,0,0,1,0,0,3,0,1,0
408,Barbados,287371.0,80,23,0,0,0,1,0,0,3,0,1,0,0
409,Barbados,287371.0,80,24,0,0,1,0,0,3,0,1,0,0,1
410,Barbados,287371.0,81,25,0,1,0,0,3,0,1,0,0,1,0
411,Barbados,287371.0,81,26,1,0,0,3,0,1,0,0,1,0,0
412,Belarus,9449321.0,2226,9,102,97,43,170,136,161,205,420,495,245,352
413,Belarus,9449321.0,2578,10,97,43,170,136,161,205,420,495,245,352,341
414,Belarus,9449321.0,2919,11,43,170,136,161,205,420,495,245,352,341,362
415,Belarus,9449321.0,3281,12,170,136,161,205,420,495,245,352,341,362,447
416,Belarus,9449321.0,3728,13,136,161,205,420,495,245,352,341,362,447,476
417,Belarus,9449321.0,4204,14,161,205,420,495,245,352,341,362,447,476,575
418,Belarus,9449321.0,4779,15,205,420,495,245,352,341,362,447,476,575,0
419,Belarus,9449321.0,4779,16,420,495,245,352,341,362,447,476,575,0,0
420,Belarus,9449321.0,4779,17,495,245,352,341,362,447,476,575,0,0,1485
421,Belarus,9449321.0,6264,18,245,352,341,362,447,476,575,0,0,1485,459
422,Belarus,9449321.0,6723,19,352,341,362,447,476,575,0,0,1485,459,558
423,Belarus,9449321.0,7281,20,341,362,447,476,575,0,0,1485,459,558,741
424,Belarus,9449321.0,8022,21,362,447,476,575,0,0,1485,459,558,741,751
425,Belarus,9449321.0,8773,22,447,476,575,0,0,1485,459,558,741,751,817
426,Belarus,9449321.0,9590,23,476,575,0,0,1485,459,558,741,751,817,873
427,Belarus,9449321.0,10463,24,575,0,0,1485,459,558,741,751,817,873,826
428,Belarus,9449321.0,11289,25,0,0,1485,459,558,741,751,817,873,826,919
429,Belarus,9449321.0,12208,26,0,1485,459,558,741,751,817,873,826,919,973
430,Belarus,9449321.0,13181,27,1485,459,558,741,751,817,873,826,919,973,846
431,Belarus,9449321.0,14027,28,459,558,741,751,817,873,826,919,973,846,890
432,Belarus,9449321.0,14917,29,558,741,751,817,873,826,919,973,846,890,911
433,Belgium,11589616.0,2257,9,47,85,160,130,197,199,158,243,309,462,558
434,Belgium,11589616.0,2815,10,85,160,130,197,199,158,243,309,462,558,586
435,Belgium,11589616.0,3401,11,160,130,197,199,158,243,309,462,558,586,342
436,Belgium,11589616.0,3743,12,130,197,199,158,243,309,462,558,586,342,526
437,Belgium,11589616.0,4269,13,197,199,158,243,309,462,558,586,342,526,668
438,Belgium,11589616.0,4937,14,199,158,243,309,462,558,586,342,526,668,1298
439,Belgium,11589616.0,6235,15,158,243,309,462,558,586,342,526,668,1298,1049
440,Belgium,11589616.0,7284,16,243,309,462,558,586,342,526,668,1298,1049,1850
441,Belgium,11589616.0,9134,17,309,462,558,586,342,526,668,1298,1049,1850,1702
442,Belgium,11589616.0,10836,18,462,558,586,342,526,668,1298,1049,1850,1702,1063
443,Belgium,11589616.0,11899,19,558,586,342,526,668,1298,1049,1850,1702,1063,876
444,Belgium,11589616.0,12775,20,586,342,526,668,1298,1049,1850,1702,1063,876,1189
445,Belgium,11589616.0,13964,21,342,526,668,1298,1049,1850,1702,1063,876,1189,1384
446,Belgium,11589616.0,15348,22,526,668,1298,1049,1850,1702,1063,876,1189,1384,1422
447,Belgium,11589616.0,16770,23,668,1298,1049,1850,1702,1063,876,1189,1384,1422,1661
448,Belgium,11589616.0,18431,24,1298,1049,1850,1702,1063,876,1189,1384,1422,1661,1260
449,Belgium,11589616.0,19691,25,1049,1850,1702,1063,876,1189,1384,1422,1661,1260,1123
450,Belgium,11589616.0,20814,26,1850,1702,1063,876,1189,1384,1422,1661,1260,1123,1380
451,Belgium,11589616.0,22194,27,1702,1063,876,1189,1384,1422,1661,1260,1123,1380,1209
452,Belgium,11589616.0,23403,28,1063,876,1189,1384,1422,1661,1260,1123,1380,1209,1580
453,Belgium,11589616.0,24983,29,876,1189,1384,1422,1661,1260,1123,1380,1209,1580,1684
454,Belgium,11589616.0,26667,30,1189,1384,1422,1661,1260,1123,1380,1209,1580,1684,1351
455,Belgium,11589616.0,28018,31,1384,1422,1661,1260,1123,1380,1209,1580,1684,1351,1629
456,Belgium,11589616.0,29647,32,1422,1661,1260,1123,1380,1209,1580,1684,1351,1629,942
457,Belgium,11589616.0,30589,33,1661,1260,1123,1380,1209,1580,1684,1351,1629,942,530
458,Belgium,11589616.0,31119,34,1260,1123,1380,1209,1580,1684,1351,1629,942,530,2454
459,Belgium,11589616.0,33573,35,1123,1380,1209,1580,1684,1351,1629,942,530,2454,1236
460,Belgium,11589616.0,34809,36,1380,1209,1580,1684,1351,1629,942,530,2454,1236,1329
461,Belgium,11589616.0,36138,37,1209,1580,1684,1351,1629,942,530,2454,1236,1329,1045
462,Belgium,11589616.0,37183,38,1580,1684,1351,1629,942,530,2454,1236,1329,1045,1313
463,Belgium,11589616.0,38496,39,1684,1351,1629,942,530,2454,1236,1329,1045,1313,1487
464,Belgium,11589616.0,39983,40,1351,1629,942,530,2454,1236,1329,1045,1313,1487,973
465,Belgium,11589616.0,40956,41,1629,942,530,2454,1236,1329,1045,1313,1487,973,933
466,Belgium,11589616.0,41889,42,942,530,2454,1236,1329,1045,1313,1487,973,933,908
467,Belgium,11589616.0,42797,43,530,2454,1236,1329,1045,1313,1487,973,933,908,1496
468,Belgium,11589616.0,44293,44,2454,1236,1329,1045,1313,1487,973,933,908,1496,1032
469,Belgium,11589616.0,45325,45,1236,1329,1045,1313,1487,973,933,908,1496,1032,809
470,Belgium,11589616.0,46134,46,1329,1045,1313,1487,973,933,908,1496,1032,809,553
471,Belgium,11589616.0,46687,47,1045,1313,1487,973,933,908,1496,1032,809,553,647
472,Belgium,11589616.0,47334,48,1313,1487,973,933,908,1496,1032,809,553,647,525
473,Belgium,11589616.0,47859,49,1487,973,933,908,1496,1032,809,553,647,525,660
474,Belgium,11589616.0,48519,50,973,933,908,1496,1032,809,553,647,525,660,513
475,Belgium,11589616.0,49032,51,933,908,1496,1032,809,553,647,525,660,513,485
476,Benin,12123198.0,69,9,17,0,0,4,0,0,6,0,0,5,15
477,Benin,12123198.0,84,10,0,0,4,0,0,6,0,0,5,15,6
478,Benin,12123198.0,90,11,0,4,0,0,6,0,0,5,15,6,0
479,Bermuda,62273.0,86,9,2,7,0,0,24,2,0,3,0,0,12
480,Bermuda,62273.0,98,10,7,0,0,24,2,0,3,0,0,12,1
481,Bermuda,62273.0,99,11,0,0,24,2,0,3,0,0,12,1,0
482,Bermuda,62273.0,99,12,0,24,2,0,3,0,0,12,1,0,0
483,Bermuda,62273.0,99,13,24,2,0,3,0,0,12,1,0,0,0
484,Bermuda,62273.0,99,14,2,0,3,0,0,12,1,0,0,0,10
485,Bermuda,62273.0,109,15,0,3,0,0,12,1,0,0,0,10,1
486,Bermuda,62273.0,110,16,3,0,0,12,1,0,0,0,10,1,0
487,Bermuda,62273.0,110,17,0,0,12,1,0,0,0,10,1,0,1
488,Bermuda,62273.0,111,18,0,12,1,0,0,0,10,1,0,1,3
489,Bermuda,62273.0,114,19,12,1,0,0,0,10,1,0,1,3,0
490,Bermuda,62273.0,114,20,1,0,0,0,10,1,0,1,3,0,0
491,Bolivia,11673029.0,210,9,15,11,8,8,9,7,18,26,11,16,54
492,Bolivia,11673029.0,264,10,11,8,8,9,7,18,26,11,16,54,4
493,Bolivia,11673029.0,268,11,8,8,9,7,18,26,11,16,54,4,8
494,Bolivia,11673029.0,276,12,8,9,7,18,26,11,16,54,4,8,24
495,Bolivia,11673029.0,300,13,9,7,18,26,11,16,54,4,8,24,30
496,Bolivia,11673029.0,330,14,7,18,26,11,16,54,4,8,24,30,24
497,Bolivia,11673029.0,354,15,18,26,11,16,54,4,8,24,30,24,43
498,Bolivia,11673029.0,397,16,26,11,16,54,4,8,24,30,24,43,44
499,Bolivia,11673029.0,441,17,11,16,54,4,8,24,30,24,43,44,24
500,Bolivia,11673029.0,465,18,16,54,4,8,24,30,24,43,44,24,28
501,Bolivia,11673029.0,493,19,54,4,8,24,30,24,43,44,24,28,27
502,Bolivia,11673029.0,520,20,4,8,24,30,24,43,44,24,28,27,44
503,Bolivia,11673029.0,564,21,8,24,30,24,43,44,24,28,27,44,34
504,Bolivia,11673029.0,598,22,24,30,24,43,44,24,28,27,44,34,11
505,Bolivia,11673029.0,609,23,30,24,43,44,24,28,27,44,34,11,63
506,Bolivia,11673029.0,672,24,24,43,44,24,28,27,44,34,11,63,31
507,Bolivia,11673029.0,703,25,43,44,24,28,27,44,34,11,63,31,104
508,Bolivia,11673029.0,807,26,44,24,28,27,44,34,11,63,31,104,59
509,Bolivia,11673029.0,866,27,24,28,27,44,34,11,63,31,104,59,84
510,Bolivia,11673029.0,950,28,28,27,44,34,11,63,31,104,59,84,64
511,Bolivia,11673029.0,1014,29,27,44,34,11,63,31,104,59,84,64,39
512,Bolivia,11673029.0,1053,30,44,34,11,63,31,104,59,84,64,39,57
513,Bolivia,11673029.0,1110,31,34,11,63,31,104,59,84,64,39,57,57
514,Bolivia,11673029.0,1167,32,11,63,31,104,59,84,64,39,57,57,62
515,Bolivia,11673029.0,1229,33,63,31,104,59,84,64,39,57,57,62,241
516,Bosnia and Herzegovina,3280815.0,353,9,48,33,4,33,19,0,48,28,66,30,60
517,Bosnia and Herzegovina,3280815.0,413,10,33,4,33,19,0,48,28,66,30,60,51
518,Bosnia and Herzegovina,3280815.0,464,11,4,33,19,0,48,28,66,30,60,51,68
519,Bosnia and Herzegovina,3280815.0,532,12,33,19,0,48,28,66,30,60,51,68,54
520,Bosnia and Herzegovina,3280815.0,586,13,19,0,48,28,66,30,60,51,68,54,46
521,Bosnia and Herzegovina,3280815.0,632,14,0,48,28,66,30,60,51,68,54,46,31
522,Bosnia and Herzegovina,3280815.0,663,15,48,28,66,30,60,51,68,54,46,31,32
523,Bosnia and Herzegovina,3280815.0,695,16,28,66,30,60,51,68,54,46,31,32,86
524,Bosnia and Herzegovina,3280815.0,781,17,66,30,60,51,68,54,46,31,32,86,35
525,Bosnia and Herzegovina,3280815.0,816,18,30,60,51,68,54,46,31,32,86,35,59
526,Bosnia and Herzegovina,3280815.0,875,19,60,51,68,54,46,31,32,86,35,59,26
527,Bosnia and Herzegovina,3280815.0,901,20,51,68,54,46,31,32,86,35,59,26,47
528,Bosnia and Herzegovina,3280815.0,948,21,68,54,46,31,32,86,35,59,26,47,59
529,Bosnia and Herzegovina,3280815.0,1007,22,54,46,31,32,86,35,59,26,47,59,21
530,Bosnia and Herzegovina,3280815.0,1028,23,46,31,32,86,35,59,26,47,59,21,45
531,Bosnia and Herzegovina,3280815.0,1073,24,31,32,86,35,59,26,47,59,21,45,27
532,Bosnia and Herzegovina,3280815.0,1100,25,32,86,35,59,26,47,59,21,45,27,52
533,Bosnia and Herzegovina,3280815.0,1152,26,86,35,59,26,47,59,21,45,27,52,58
534,Bosnia and Herzegovina,3280815.0,1210,27,35,59,26,47,59,21,45,27,52,58,44
535,Bosnia and Herzegovina,3280815.0,1254,28,59,26,47,59,21,45,27,52,58,44,15
536,Bosnia and Herzegovina,3280815.0,1269,29,26,47,59,21,45,27,52,58,44,15,31
537,Bosnia and Herzegovina,3280815.0,1300,30,47,59,21,45,27,52,58,44,15,31,40
538,Bosnia and Herzegovina,3280815.0,1340,31,59,21,45,27,52,58,44,15,31,40,27
539,Bosnia and Herzegovina,3280815.0,1367,32,21,45,27,52,58,44,15,31,40,27,46
540,Bosnia and Herzegovina,3280815.0,1413,33,45,27,52,58,44,15,31,40,27,46,7
541,Bosnia and Herzegovina,3280815.0,1420,34,27,52,58,44,15,31,40,27,46,7,65
542,Bosnia and Herzegovina,3280815.0,1485,35,52,58,44,15,31,40,27,46,7,65,31
543,Bosnia and Herzegovina,3280815.0,1516,36,58,44,15,31,40,27,46,7,65,31,48
544,Bosnia and Herzegovina,3280815.0,1564,37,44,15,31,40,27,46,7,65,31,48,24
545,Bosnia and Herzegovina,3280815.0,1588,38,15,31,40,27,46,7,65,31,48,24,0
546,Bosnia and Herzegovina,3280815.0,1588,39,31,40,27,46,7,65,31,48,24,0,101
547,Bosnia and Herzegovina,3280815.0,1689,40,40,27,46,7,65,31,48,24,0,101,92
548,Bosnia and Herzegovina,3280815.0,1781,41,27,46,7,65,31,48,24,0,101,92,58
549,Brazil,212559409.0,2915,9,57,137,193,283,224,418,345,310,232,482,502
550,Brazil,212559409.0,3417,10,137,193,283,224,418,345,310,232,482,502,487
551,Brazil,212559409.0,3904,11,193,283,224,418,345,310,232,482,502,487,352
552,Brazil,212559409.0,4256,12,283,224,418,345,310,232,482,502,487,352,323
553,Brazil,212559409.0,4579,13,224,418,345,310,232,482,502,487,352,323,1138
554,Brazil,212559409.0,5717,14,418,345,310,232,482,502,487,352,323,1138,1119
555,Brazil,212559409.0,6836,15,345,310,232,482,502,487,352,323,1138,1119,1074
556,Brazil,212559409.0,7910,16,310,232,482,502,487,352,323,1138,1119,1074,1146
557,Brazil,212559409.0,9056,17,232,482,502,487,352,323,1138,1119,1074,1146,1222
558,Brazil,212559409.0,10278,18,482,502,487,352,323,1138,1119,1074,1146,1222,852
559,Brazil,212559409.0,11130,19,502,487,352,323,1138,1119,1074,1146,1222,852,926
560,Brazil,212559409.0,12056,20,487,352,323,1138,1119,1074,1146,1222,852,926,1661
561,Brazil,212559409.0,13717,21,352,323,1138,1119,1074,1146,1222,852,926,1661,2210
562,Brazil,212559409.0,15927,22,323,1138,1119,1074,1146,1222,852,926,1661,2210,1930
563,Brazil,212559409.0,17857,23,1138,1119,1074,1146,1222,852,926,1661,2210,1930,1781
564,Brazil,212559409.0,19638,24,1119,1074,1146,1222,852,926,1661,2210,1930,1781,1089
565,Brazil,212559409.0,20727,25,1074,1146,1222,852,926,1661,2210,1930,1781,1089,1442
566,Brazil,212559409.0,22169,26,1146,1222,852,926,1661,2210,1930,1781,1089,1442,1261
567,Brazil,212559409.0,23430,27,1222,852,926,1661,2210,1930,1781,1089,1442,1261,1832
568,Brazil,212559409.0,25262,28,852,926,1661,2210,1930,1781,1089,1442,1261,1832,3058
569,Brazil,212559409.0,28320,29,926,1661,2210,1930,1781,1089,1442,1261,1832,3058,2105
570,Brazil,212559409.0,30425,30,1661,2210,1930,1781,1089,1442,1261,1832,3058,2105,3257
571,Brazil,212559409.0,33682,31,2210,1930,1781,1089,1442,1261,1832,3058,2105,3257,2917
572,Brazil,212559409.0,36599,32,1930,1781,1089,1442,1261,1832,3058,2105,3257,2917,2055
573,Brazil,212559409.0,38654,33,1781,1089,1442,1261,1832,3058,2105,3257,2917,2055,1927
574,Brazil,212559409.0,40581,34,1089,1442,1261,1832,3058,2105,3257,2917,2055,1927,2498
575,Brazil,212559409.0,43079,35,1442,1261,1832,3058,2105,3257,2917,2055,1927,2498,2678
576,Brazil,212559409.0,45757,36,1261,1832,3058,2105,3257,2917,2055,1927,2498,2678,3735
577,Brazil,212559409.0,49492,37,1832,3058,2105,3257,2917,2055,1927,2498,2678,3735,3503
578,Brazil,212559409.0,52995,38,3058,2105,3257,2917,2055,1927,2498,2678,3735,3503,5514
579,Brazil,212559409.0,58509,39,2105,3257,2917,2055,1927,2498,2678,3735,3503,5514,3379
580,Brazil,212559409.0,61888,40,3257,2917,2055,1927,2498,2678,3735,3503,5514,3379,4613
581,Brazil,212559409.0,66501,41,2917,2055,1927,2498,2678,3735,3503,5514,3379,4613,5385
582,Brazil,212559409.0,71886,42,2055,1927,2498,2678,3735,3503,5514,3379,4613,5385,6276
583,Brazil,212559409.0,78162,43,1927,2498,2678,3735,3503,5514,3379,4613,5385,6276,7218
584,Brazil,212559409.0,85380,44,2498,2678,3735,3503,5514,3379,4613,5385,6276,7218,6209
585,Brazil,212559409.0,91589,45,2678,3735,3503,5514,3379,4613,5385,6276,7218,6209,4970
586,Bulgaria,6948445.0,220,9,10,11,19,11,13,22,36,22,16,19,22
587,Bulgaria,6948445.0,242,10,11,19,11,13,22,36,22,16,19,22,22
588,Bulgaria,6948445.0,264,11,19,11,13,22,36,22,16,19,22,22,29
589,Bulgaria,6948445.0,293,12,11,13,22,36,22,16,19,22,22,29,38
590,Bulgaria,6948445.0,331,13,13,22,36,22,16,19,22,22,29,38,15
591,Bulgaria,6948445.0,346,14,22,36,22,16,19,22,22,29,38,15,13
592,Bulgaria,6948445.0,359,15,36,22,16,19,22,22,29,38,15,13,40
593,Bulgaria,6948445.0,399,16,22,16,19,22,22,29,38,15,13,40,23
594,Bulgaria,6948445.0,422,17,16,19,22,22,29,38,15,13,40,23,35
595,Bulgaria,6948445.0,457,18,19,22,22,29,38,15,13,40,23,35,28
596,Bulgaria,6948445.0,485,19,22,22,29,38,15,13,40,23,35,28,18
597,Bulgaria,6948445.0,503,20,22,29,38,15,13,40,23,35,28,18,28
598,Bulgaria,6948445.0,531,21,29,38,15,13,40,23,35,28,18,28,18
599,Bulgaria,6948445.0,549,22,38,15,13,40,23,35,28,18,28,18,28
600,Bulgaria,6948445.0,577,23,15,13,40,23,35,28,18,28,18,28,16
601,Bulgaria,6948445.0,593,24,13,40,23,35,28,18,28,18,28,16,31
602,Bulgaria,6948445.0,624,25,40,23,35,28,18,28,18,28,16,31,11
603,Bulgaria,6948445.0,635,26,23,35,28,18,28,18,28,16,31,11,26
604,Bulgaria,6948445.0,661,27,35,28,18,28,18,28,16,31,11,26,14
605,Bulgaria,6948445.0,675,28,28,18,28,18,28,16,31,11,26,14,10
606,Bulgaria,6948445.0,685,29,18,28,18,28,16,31,11,26,14,10,28
607,Bulgaria,6948445.0,713,30,28,18,28,16,31,11,26,14,10,28,34
608,Bulgaria,6948445.0,747,31,18,28,16,31,11,26,14,10,28,34,53
609,Bulgaria,6948445.0,800,32,28,16,31,11,26,14,10,28,34,53,46
610,Bulgaria,6948445.0,846,33,16,31,11,26,14,10,28,34,53,46,32
611,Bulgaria,6948445.0,878,34,31,11,26,14,10,28,34,53,46,32,37
612,Bulgaria,6948445.0,915,35,11,26,14,10,28,34,53,46,32,37,14
613,Bulgaria,6948445.0,929,36,26,14,10,28,34,53,46,32,37,14,46
614,Bulgaria,6948445.0,975,37,14,10,28,34,53,46,32,37,14,46,49
615,Bulgaria,6948445.0,1024,38,10,28,34,53,46,32,37,14,46,49,73
616,Bulgaria,6948445.0,1097,39,28,34,53,46,32,37,14,46,49,73,91
617,Bulgaria,6948445.0,1188,40,34,53,46,32,37,14,46,49,73,91,59
618,Bulgaria,6948445.0,1247,41,53,46,32,37,14,46,49,73,91,59,53
619,Bulgaria,6948445.0,1300,42,46,32,37,14,46,49,73,91,59,53,63
620,Bulgaria,6948445.0,1363,43,32,37,14,46,49,73,91,59,53,63,36
621,Bulgaria,6948445.0,1399,44,37,14,46,49,73,91,59,53,63,36,48
622,Bulgaria,6948445.0,1447,45,14,46,49,73,91,59,53,63,36,48,59
623,Bulgaria,6948445.0,1506,46,46,49,73,91,59,53,63,36,48,59,82
624,Bulgaria,6948445.0,1588,47,49,73,91,59,53,63,36,48,59,82,6
625,Burkina Faso,20903278.0,222,9,24,0,11,24,15,32,0,34,0,42,24
626,Burkina Faso,20903278.0,246,10,0,11,24,15,32,0,34,0,42,24,15
627,Burkina Faso,20903278.0,261,11,11,24,15,32,0,34,0,42,24,15,27
628,Burkina Faso,20903278.0,288,12,24,15,32,0,34,0,42,24,15,27,0
629,Burkina Faso,20903278.0,288,13,15,32,0,34,0,42,24,15,27,0,14
630,Burkina Faso,20903278.0,302,14,32,0,34,0,42,24,15,27,0,14,43
631,Burkina Faso,20903278.0,345,15,0,34,0,42,24,15,27,0,14,43,19
632,Burkina Faso,20903278.0,364,16,34,0,42,24,15,27,0,14,43,19,20
633,Burkina Faso,20903278.0,384,17,0,42,24,15,27,0,14,43,19,20,30
634,Burkina Faso,20903278.0,414,18,42,24,15,27,0,14,43,19,20,30,29
635,Burkina Faso,20903278.0,443,19,24,15,27,0,14,43,19,20,30,29,5
636,Burkina Faso,20903278.0,448,20,15,27,0,14,43,19,20,30,29,5,36
637,Burkina Faso,20903278.0,484,21,27,0,14,43,19,20,30,29,5,36,13
638,Burkina Faso,20903278.0,497,22,0,14,43,19,20,30,29,5,36,13,18
639,Burkina Faso,20903278.0,515,23,14,43,19,20,30,29,5,36,13,18,13
640,Burkina Faso,20903278.0,528,24,43,19,20,30,29,5,36,13,18,13,14
641,Burkina Faso,20903278.0,542,25,19,20,30,29,5,36,13,18,13,14,1
642,Burkina Faso,20903278.0,543,26,20,30,29,5,36,13,18,13,14,1,14
643,Burkina Faso,20903278.0,557,27,30,29,5,36,13,18,13,14,1,14,8
644,Burkina Faso,20903278.0,565,28,29,5,36,13,18,13,14,1,14,8,11
645,Burkina Faso,20903278.0,576,29,5,36,13,18,13,14,1,14,8,11,5
646,Burkina Faso,20903278.0,581,30,36,13,18,13,14,1,14,8,11,5,19
647,Burkina Faso,20903278.0,600,31,13,18,13,14,1,14,8,11,5,19,9
648,Burkina Faso,20903278.0,609,32,18,13,14,1,14,8,11,5,19,9,7
649,Burkina Faso,20903278.0,616,33,13,14,1,14,8,11,5,19,9,7,10
650,Burkina Faso,20903278.0,626,34,14,1,14,8,11,5,19,9,7,10,3
651,Burkina Faso,20903278.0,629,35,1,14,8,11,5,19,9,7,10,3,3
652,Burkina Faso,20903278.0,632,36,14,8,11,5,19,9,7,10,3,3,3
653,Burkina Faso,20903278.0,635,37,8,11,5,19,9,7,10,3,3,3,3
654,Burkina Faso,20903278.0,638,38,11,5,19,9,7,10,3,3,3,3,3
655,Burkina Faso,20903278.0,641,39,5,19,9,7,10,3,3,3,3,3,4
656,Burkina Faso,20903278.0,645,40,19,9,7,10,3,3,3,3,3,4,4
657,Burkina Faso,20903278.0,649,41,9,7,10,3,3,3,3,3,4,4,3
658,Cameroon,26545864.0,271,9,16,0,16,0,11,0,43,51,40,38,238
659,Cameroon,26545864.0,509,10,0,16,0,11,0,43,51,40,38,238,46
660,Cameroon,26545864.0,555,11,16,0,11,0,43,51,40,38,238,46,95
661,Cameroon,26545864.0,650,12,0,11,0,43,51,40,38,238,46,95,8
662,Cameroon,26545864.0,658,13,11,0,43,51,40,38,238,46,95,8,27
663,Cameroon,26545864.0,685,14,0,43,51,40,38,238,46,95,8,27,45
664,Cameroon,26545864.0,730,15,43,51,40,38,238,46,95,8,27,45,0
665,Cameroon,26545864.0,730,16,51,40,38,238,46,95,8,27,45,0,73
666,Cameroon,26545864.0,803,17,40,38,238,46,95,8,27,45,0,73,17
