date,location,new_cases,new_deaths,total_cases,total_deaths,countriesAndTerritories,continent,population_year,population,total_cases_per_capita,total_deaths_per_capita,EN.ATM.CO2E.PC,NY.GDP.MKTP.CD,NY.GNP.PCAP.CD,SE.PRM.ENRR,SE.PRM.TENR,SP.DYN.LE00.IN,SP.POP.TOTL
2020-01-09,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-10,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-11,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-12,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-13,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-14,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-15,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-16,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-17,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-18,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-19,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-20,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-21,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-22,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-23,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-24,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-25,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-26,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-27,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-28,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-29,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-30,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-01-31,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-01,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-02,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-03,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-04,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-05,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-06,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-07,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-08,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-09,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-10,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-11,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-12,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-13,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-14,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-15,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-16,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-17,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-18,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-19,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-20,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-21,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-22,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-23,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-24,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-25,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-26,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-27,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-28,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-02-29,Luxembourg,0,0,0,0,Luxembourg,Europe,2020.0,625976.0,0.0,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-01,Luxembourg,1,0,1,0,Luxembourg,Europe,2020.0,625976.0,1.597505335667821e-06,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-02,Luxembourg,0,0,1,0,Luxembourg,Europe,2020.0,625976.0,1.597505335667821e-06,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-07,Luxembourg,2,0,3,0,Luxembourg,Europe,2020.0,625976.0,4.792516007003463e-06,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-09,Luxembourg,2,0,5,0,Luxembourg,Europe,2020.0,625976.0,7.987526678339106e-06,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-11,Luxembourg,2,0,7,0,Luxembourg,Europe,2020.0,625976.0,1.1182537349674748e-05,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-12,Luxembourg,0,0,7,0,Luxembourg,Europe,2020.0,625976.0,1.1182537349674748e-05,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-13,Luxembourg,19,0,26,0,Luxembourg,Europe,2020.0,625976.0,4.153513872736335e-05,0.0,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-14,Luxembourg,12,1,38,1,Luxembourg,Europe,2020.0,625976.0,6.07052027553772e-05,1.597505335667821e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-16,Luxembourg,39,0,77,1,Luxembourg,Europe,2020.0,625976.0,0.00012300791084642222,1.597505335667821e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-17,Luxembourg,4,0,81,1,Luxembourg,Europe,2020.0,625976.0,0.0001293979321890935,1.597505335667821e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-18,Luxembourg,59,0,140,1,Luxembourg,Europe,2020.0,625976.0,0.00022365074699349496,1.597505335667821e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-19,Luxembourg,70,1,210,2,Luxembourg,Europe,2020.0,625976.0,0.00033547612049024243,3.195010671335642e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-20,Luxembourg,135,2,345,4,Luxembourg,Europe,2020.0,625976.0,0.0005511393408053983,6.390021342671284e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-21,Luxembourg,139,1,484,5,Luxembourg,Europe,2020.0,625976.0,0.0007731925824632255,7.987526678339106e-06,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-22,Luxembourg,186,3,670,8,Luxembourg,Europe,2020.0,625976.0,0.0010703285748974401,1.2780042685342568e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-23,Luxembourg,128,0,798,8,Luxembourg,Europe,2020.0,625976.0,0.0012748092578629213,1.2780042685342568e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-24,Luxembourg,77,0,875,8,Luxembourg,Europe,2020.0,625976.0,0.0013978171687093436,1.2780042685342568e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-25,Luxembourg,224,0,1099,8,Luxembourg,Europe,2020.0,625976.0,0.0017556583638989355,1.2780042685342568e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-26,Luxembourg,234,0,1333,8,Luxembourg,Europe,2020.0,625976.0,0.0021294746124452054,1.2780042685342568e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-27,Luxembourg,120,1,1453,9,Luxembourg,Europe,2020.0,625976.0,0.002321175252725344,1.437754802101039e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-28,Luxembourg,152,6,1605,15,Luxembourg,Europe,2020.0,625976.0,0.002563996063746853,2.3962580035017316e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-29,Luxembourg,226,3,1831,18,Luxembourg,Europe,2020.0,625976.0,0.0029250322696077807,2.875509604202078e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-30,Luxembourg,119,3,1950,21,Luxembourg,Europe,2020.0,625976.0,0.0031151354045522513,3.3547612049024244e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-31,Luxembourg,38,1,1988,22,Luxembourg,Europe,2020.0,625976.0,0.0031758406073076283,3.5145117384692064e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-01,Luxembourg,190,1,2178,23,Luxembourg,Europe,2020.0,625976.0,0.0034793666210845143,3.6742622720359885e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-02,Luxembourg,141,6,2319,29,Luxembourg,Europe,2020.0,625976.0,0.003704614873413677,4.632765473436681e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-03,Luxembourg,168,1,2487,30,Luxembourg,Europe,2020.0,625976.0,0.003972995769805871,4.792516007003463e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-04,Luxembourg,125,1,2612,31,Luxembourg,Europe,2020.0,625976.0,0.004172683936764349,4.952266540570245e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-05,Luxembourg,117,0,2729,31,Luxembourg,Europe,2020.0,625976.0,0.004359592061037484,4.952266540570245e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-06,Luxembourg,75,5,2804,36,Luxembourg,Europe,2020.0,625976.0,0.004479404961212571,5.751019208404156e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-07,Luxembourg,39,5,2843,41,Luxembourg,Europe,2020.0,625976.0,0.004541707669303616,6.549771876238067e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-08,Luxembourg,127,3,2970,44,Luxembourg,Europe,2020.0,625976.0,0.004744590846933429,7.029023476938413e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-09,Luxembourg,64,2,3034,46,Luxembourg,Europe,2020.0,625976.0,0.004846831188416169,7.348524544071977e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-10,Luxembourg,81,6,3115,52,Luxembourg,Europe,2020.0,625976.0,0.004976229120605263,8.30702774547267e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-11,Luxembourg,108,2,3223,54,Luxembourg,Europe,2020.0,625976.0,0.005148759696857388,8.626528812606234e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-12,Luxembourg,47,8,3270,62,Luxembourg,Europe,2020.0,625976.0,0.005223842447633775,9.90453308114049e-05,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-13,Luxembourg,11,4,3281,66,Luxembourg,Europe,2020.0,625976.0,0.005241415006326121,0.0001054353521540762,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-14,Luxembourg,11,1,3292,67,Luxembourg,Europe,2020.0,625976.0,0.0052589875650184675,0.00010703285748974402,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-15,Luxembourg,15,0,3307,67,Luxembourg,Europe,2020.0,625976.0,0.005282950145053485,0.00010703285748974402,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-16,Luxembourg,66,2,3373,69,Luxembourg,Europe,2020.0,625976.0,0.005388385497207561,0.00011022786816107966,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-17,Luxembourg,71,0,3444,69,Luxembourg,Europe,2020.0,625976.0,0.005501808376039976,0.00011022786816107966,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-18,Luxembourg,36,3,3480,72,Luxembourg,Europe,2020.0,625976.0,0.005559318568124017,0.00011502038416808312,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-19,Luxembourg,57,0,3537,72,Luxembourg,Europe,2020.0,625976.0,0.005650376372257083,0.00011502038416808312,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-20,Luxembourg,13,1,3550,73,Luxembourg,Europe,2020.0,625976.0,0.005671143941620765,0.00011661788950375094,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-21,Luxembourg,8,2,3558,75,Luxembourg,Europe,2020.0,625976.0,0.0056839239843061076,0.00011981290017508658,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-22,Luxembourg,60,3,3618,78,Luxembourg,Europe,2020.0,625976.0,0.005779774304446177,0.00012460541618209006,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-23,Luxembourg,36,2,3654,80,Luxembourg,Europe,2020.0,625976.0,0.005837284496530219,0.0001278004268534257,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-24,Luxembourg,11,3,3665,83,Luxembourg,Europe,2020.0,625976.0,0.005854857055222564,0.00013259294286042914,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-25,Luxembourg,30,2,3695,85,Luxembourg,Europe,2020.0,625976.0,0.005902782215292599,0.00013578795353176478,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-26,Luxembourg,16,0,3711,85,Luxembourg,Europe,2020.0,625976.0,0.005928342300663284,0.00013578795353176478,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-27,Luxembourg,12,3,3723,88,Luxembourg,Europe,2020.0,625976.0,0.005947512364691298,0.00014058046953876826,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-28,Luxembourg,6,0,3729,88,Luxembourg,Europe,2020.0,625976.0,0.005957097396705305,0.00014058046953876826,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-29,Luxembourg,12,1,3741,89,Luxembourg,Europe,2020.0,625976.0,0.005976267460733319,0.0001421779748744361,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-04-30,Luxembourg,28,0,3769,89,Luxembourg,Europe,2020.0,625976.0,0.006020997610132018,0.0001421779748744361,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-05-01,Luxembourg,15,1,3784,90,Luxembourg,Europe,2020.0,625976.0,0.006044960190167035,0.0001437754802101039,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-05-02,Luxembourg,18,2,3802,92,Luxembourg,Europe,2020.0,625976.0,0.006073715286209056,0.00014697049088143954,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-05-03,Luxembourg,10,0,3812,92,Luxembourg,Europe,2020.0,625976.0,0.006089690339565734,0.00014697049088143954,17.3621213728095,70885325883.0941,70870.0,102.28595,98.35885999999999,82.0951219512195,607950.0
2020-03-21,Madagascar,3,0,3,0,Madagascar,Africa,2020.0,27691019.0,1.08338374979989e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-22,Madagascar,0,0,3,0,Madagascar,Africa,2020.0,27691019.0,1.08338374979989e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-23,Madagascar,0,0,3,0,Madagascar,Africa,2020.0,27691019.0,1.08338374979989e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-24,Madagascar,14,0,17,0,Madagascar,Africa,2020.0,27691019.0,6.139174582199377e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-25,Madagascar,2,0,19,0,Madagascar,Africa,2020.0,27691019.0,6.861430415399303e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-26,Madagascar,0,0,19,0,Madagascar,Africa,2020.0,27691019.0,6.861430415399303e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-27,Madagascar,4,0,23,0,Madagascar,Africa,2020.0,27691019.0,8.305942081799156e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-28,Madagascar,1,0,24,0,Madagascar,Africa,2020.0,27691019.0,8.66706999839912e-07,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-29,Madagascar,4,0,28,0,Madagascar,Africa,2020.0,27691019.0,1.0111581664798973e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-30,Madagascar,9,0,37,0,Madagascar,Africa,2020.0,27691019.0,1.3361732914198643e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-03-31,Madagascar,7,0,44,0,Madagascar,Africa,2020.0,27691019.0,1.5889628330398386e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-01,Madagascar,2,0,46,0,Madagascar,Africa,2020.0,27691019.0,1.6611884163598312e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-02,Madagascar,8,0,54,0,Madagascar,Africa,2020.0,27691019.0,1.950090749639802e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-03,Madagascar,5,0,59,0,Madagascar,Africa,2020.0,27691019.0,2.130654707939784e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-04,Madagascar,6,0,65,0,Madagascar,Africa,2020.0,27691019.0,2.3473314578997616e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-05,Madagascar,6,0,71,0,Madagascar,Africa,2020.0,27691019.0,2.5640082078597394e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-06,Madagascar,1,0,72,0,Madagascar,Africa,2020.0,27691019.0,2.600120999519736e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-07,Madagascar,5,0,77,0,Madagascar,Africa,2020.0,27691019.0,2.7806849578197177e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-08,Madagascar,8,0,85,0,Madagascar,Africa,2020.0,27691019.0,3.069587291099688e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-09,Madagascar,8,0,93,0,Madagascar,Africa,2020.0,27691019.0,3.358489624379659e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-10,Madagascar,0,0,93,0,Madagascar,Africa,2020.0,27691019.0,3.358489624379659e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-11,Madagascar,9,0,102,0,Madagascar,Africa,2020.0,27691019.0,3.683504749319626e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-12,Madagascar,0,0,102,0,Madagascar,Africa,2020.0,27691019.0,3.683504749319626e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-13,Madagascar,4,0,106,0,Madagascar,Africa,2020.0,27691019.0,3.827955915959611e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
2020-04-14,Madagascar,0,0,106,0,Madagascar,Africa,2020.0,27691019.0,3.827955915959611e-06,0.0,0.130420845169797,13853432868.227,510.0,142.53428,96.86561,66.681,26262368.0
