,Afghanistan,Albania,Algeria,Andorra,Angola,Anguilla,Argentina,Armenia,Aruba,Australia,Austria,Azerbaijan,Bahamas,Bahrain,Bangladesh,Barbados,Belarus,Belgium,Belize,Benin,Bermuda,Bhutan,Bolivia,Botswana,Brazil,Bulgaria,Burundi,Cambodia,Cameroon,Canada,Chad,Chile,China,Colombia,Congo,Croatia,Cuba,Cyprus,Denmark,Djibouti,Dominica,Ecuador,Egypt,Eritrea,Estonia,Ethiopia,Fiji,Finland,France,Gabon,Gambia,Georgia,Germany,Ghana,Gibraltar,Greece,Greenland,Grenada,Guam,Guatemala,Guernsey,Guinea,Guyana,Haiti,Honduras,Hungary,Iceland,India,Indonesia,Iran,Iraq,Ireland,Israel,Italy,Jamaica,Japan,Jersey,Jordan,Kazakhstan,Kenya,Kosovo,Kuwait,Kyrgyzstan,Laos,Latvia,Lebanon,Liberia,Libya,Liechtenstein,Lithuania,Luxembourg,Madagascar,Malawi,Malaysia,Maldives,Mali,Malta,Mauritania,Mauritius,Mexico,Moldova,Monaco,Mongolia,Montenegro,Montserrat,Morocco,Mozambique,Myanmar,Namibia,Nepal,Netherlands,Nicaragua,Niger,Nigeria,Norway,Oman,Pakistan,Palestine,Panama,Paraguay,Peru,Philippines,Poland,Portugal,Qatar,Romania,Russia,Rwanda,Senegal,Serbia,Seychelles,Singapore,Slovakia,Slovenia,Somalia,Spain,Sudan,Suriname,Sweden,Switzerland,Syria,Taiwan,Thailand,Togo,Tunisia,Turkey,Uganda,Ukraine,Uruguay,Uzbekistan,Venezuela,Vietnam,Yemen,Zambia,Zimbabwe
71,,,,,,,,,,5687.0,,,,,,,,31119.0,,,,,,,,,,122.0,,15496.0,,,80908,,,,,,,,,,,,,,,3064.0,68605.0,,,,103228.0,,,,,,,,,,,,,,,7447.0,,,,,,147577.0,,1268.0,,,,,,,,,,,,,,,,,,3662.0,,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,4932.0,,,,,27938.0,,,,,1114.0,,,,161852.0,,,10151.0,,,339.0,1651.0,,,,,,,,,251.0,,,
72,,,,,,,,,,5744.0,,,,,,,,33573.0,,,,,,,,,,122.0,,16653.0,,,80932,,,,,,,,,,,,,,,3161.0,70478.0,,,,108202.0,,,,,,,,,,,,,,,8356.0,,,,,,152271.0,,1364.0,,,,,,,,,,,,,,,,,,3793.0,,,,,,,,,,,,,,,,31.0,,,,,,,,,,,,5223.0,,,,,32008.0,,,,,1189.0,,,,166019.0,,,10483.0,,,355.0,1651.0,,,,,,,,,251.0,,,
73,,,,,,,,,,5844.0,,,,,,,,34809.0,,,,,,,,,,122.0,,17883.0,,,80954,,,,,,,,,,,,,,,3237.0,74390.0,,,,113525.0,,,,,,,,,,,,,,,9152.0,,,,,,156363.0,,1499.0,,,,,,,,,,,,,,,,,,3963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5453.0,,,,,36793.0,,,,,1309.0,,,,169496.0,,,10948.0,,,363.0,1771.0,,,,,,,,,255.0,,,
74,,,,,,,,,,5956.0,,,,,,,,36138.0,,,,,,,,,,,,19274.0,,,80973,,,,,,,,,,,,,,,3369.0,78167.0,,,,117658.0,,,,,,,,,,,,,,,10363.0,,,,,,159516.0,,1693.0,,,,,,,,,,,,,,,,,,4119.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5660.0,,,,,,,,,,1375.0,,,,172541.0,,,11445.0,,,363.0,1875.0,,,,,,,,,257.0,,,
75,,,,,,,,,,6052.0,,,,,,,,37183.0,,,,,,,,,,,,20748.0,,,80995,,,,,,,,,,,,,,,3489.0,82048.0,,,,120479.0,,,,,,,,,,,,,,,11438.0,,,,,,162488.0,,1866.0,,,,,,,,,,,,,,,,,,4228.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,5878.0,,,,,,,,,,1481.0,,,,177633.0,,,11927.0,,,373.0,1978.0,,,,,,,,,258.0,,,
76,,,,,,,,,,6152.0,,,,,,,,,,,,,,,,,,,,22133.0,,,81020,,,,,,,,,,,,,,,3681.0,86334.0,,,,123016.0,,,,,,,,,,,,,,,12380.0,,,,,,165155.0,,1953.0,,,,,,,,,,,,,,,,,,4346.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,6087.0,,,,,,,,,,1623.0,,,,182816.0,,,12540.0,,,376.0,2169.0,,,,,,,,,262.0,,,
77,,,,,,,,,,6238.0,,,,,,,,,,,,,,,,,,,,23301.0,,,81063,,,,,,,,,,,,,,,,90676.0,,,,125098.0,,,,,,,,,,,,,,,13387.0,,,,,,168941.0,,1953.0,,,,,,,,,,,,,,,,,,4530.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.0,,,,188068.0,,,13216.0,,,379.0,2220.0,,,,,,,,,265.0,,,
78,,,,,,,,,,6289.0,,,,,,,,,,,,,,,,,,,,24365.0,,,81086,,,,,,,,,,,,,,,,93790.0,,,,127584.0,,,,,,,,,,,,,,,14378.0,,,,,,172434.0,,2178.0,,,,,,,,,,,,,,,,,,4683.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1909.0,,,,191726.0,,,13822.0,,,380.0,2258.0,,,,,,,,,274.0,,,
79,,,,,,,,,,6322.0,,,,,,,,,,,,,,,,,,,,25663.0,,,81130,,,,,,,,,,,,,,,,95403.0,,,,130450.0,,,,,,,,,,,,,,,15712.0,,,,,,175925.0,,2617.0,,,,,,,,,,,,,,,,,,4817.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2299.0,,,,,,,,,,380.0,2369.0,,,,,,,,,275.0,,,
80,,,,,,,,,,6366.0,,,,,,,,,,,,,,,,,,,,27046.0,,,81229,,,,,,,,,,,,,,,,98076.0,,,,133830.0,,,,,,,,,,,,,,,,,,,,,,,2935.0,,,,,,,,,,,,,,,,,,4987.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2532.0,,,,,,,,,,385.0,2423.0,,,,,,,,,275.0,,,
81,,,,,,,,,,6416.0,,,,,,,,,,,,,,,,,,,,28364.0,,,81281,,,,,,,,,,,,,,,,103573.0,,,,137439.0,,,,,,,,,,,,,,,,,,,,,,,3271.0,,,,,,,,,,,,,,,,,,5072.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2918.0,,,,,,,,,,388.0,2473.0,,,,,,,,,276.0,,,
82,,,,,,,,,,6458.0,,,,,,,,,,,,,,,,,,,,30081.0,,,81346,,,,,,,,,,,,,,,,106206.0,,,,139897.0,,,,,,,,,,,,,,,,,,,,,,,3654.0,,,,,,,,,,,,,,,,,,5182.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252.0,,,,,,,,,,393.0,2518.0,,,,,,,,,276.0,,,
83,,,,,,,,,,6497.0,,,,,,,,,,,,,,,,,,,,31872.0,,,81484,,,,,,,,,,,,,,,,108847.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3817.0,,,,,,,,,,,,,,,,,,5251.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3699.0,,,,,,,,,,395.0,2551.0,,,,,,,,,,,,
84,,,,,,,,,,6533.0,,,,,,,,,,,,,,,,,,,,33341.0,,,81553,,,,,,,,,,,,,,,,109252.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3906.0,,,,,,,,,,,,,,,,,,5305.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4427.0,,,,,,,,,,395.0,2579.0,,,,,,,,,,,,
85,,,,,,,,,,6586.0,,,,,,,,,,,,,,,,,,,,,,,81631,,,,,,,,,,,,,,,,111821.0,,,,,,,,,,,,,,,,,,,,,,,,,,,4257.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5050.0,,,,,,,,,,395.0,2613.0,,,,,,,,,,,,
86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4667.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5992.0,,,,,,,,,,395.0,2643.0,,,,,,,,,,,,
87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,398.0,2672.0,,,,,,,,,,,,
88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6748.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,,,,,,,,,,,,
89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2700.0,,,,,,,,,,,,
90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7645.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733.0,,,,,,,,,,,,
91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8100.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8582.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9167.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9795.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82527,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10361.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82642,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82870,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
