date,location,new_cases,new_deaths,total_cases,total_deaths,countriesAndTerritories,location_demography,continent,population_year,population,total_cases_per_capita,total_deaths_per_capita,EN.ATM.CO2E.PC,NY.GDP.MKTP.CD,NY.GNP.PCAP.CD,SE.PRM.ENRR,SE.PRM.TENR,SP.DYN.LE00.IN,SP.POP.TOTL
2020-01-29,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-01-30,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-01-31,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-01,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-02,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-03,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-04,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-05,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-06,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-07,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-08,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-09,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-10,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-11,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-12,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-13,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-14,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-15,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-16,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-17,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-18,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-19,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-20,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-21,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-22,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-23,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-24,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-25,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-26,Pakistan,0,0,0,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,0.0,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-27,Pakistan,2,0,2,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.054184864389882e-09,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-28,Pakistan,0,0,2,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.054184864389882e-09,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-02-29,Pakistan,0,0,2,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.054184864389882e-09,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-01,Pakistan,2,0,4,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.8108369728779764e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-02,Pakistan,0,0,4,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.8108369728779764e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-04,Pakistan,1,0,5,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.2635462160974706e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-07,Pakistan,1,0,6,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.7162554593169645e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-10,Pakistan,10,0,16,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,7.243347891511905e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-11,Pakistan,0,0,16,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,7.243347891511905e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-12,Pakistan,4,0,20,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.054184864389882e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-13,Pakistan,1,0,21,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.506894107609376e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-14,Pakistan,0,0,21,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.506894107609376e-08,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-15,Pakistan,9,0,30,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.3581277296584824e-07,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-16,Pakistan,1,0,31,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.4033986539804319e-07,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-17,Pakistan,156,0,187,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,8.46566284820454e-07,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-18,Pakistan,0,0,187,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,8.46566284820454e-07,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-19,Pakistan,115,0,302,0,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.3671819145228722e-06,0.0,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-20,Pakistan,176,2,478,2,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.163950182589182e-06,9.054184864389882e-09,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-21,Pakistan,17,1,495,3,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.2409107539364957e-06,1.3581277296584823e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-22,Pakistan,151,0,646,3,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.924501711197932e-06,1.3581277296584823e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-23,Pakistan,138,2,784,5,Pakistan,Pakistan,Asia,2020.0,220892331.0,3.549240466840834e-06,2.2635462160974706e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-24,Pakistan,103,1,887,6,Pakistan,Pakistan,Asia,2020.0,220892331.0,4.015530987356913e-06,2.7162554593169645e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-25,Pakistan,104,1,991,7,Pakistan,Pakistan,Asia,2020.0,220892331.0,4.486348600305187e-06,3.168964702536459e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-26,Pakistan,66,1,1057,8,Pakistan,Pakistan,Asia,2020.0,220892331.0,4.785136700830053e-06,3.621673945755953e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-27,Pakistan,140,1,1197,9,Pakistan,Pakistan,Asia,2020.0,220892331.0,5.418929641337345e-06,4.074383188975447e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-28,Pakistan,0,0,1197,9,Pakistan,Pakistan,Asia,2020.0,220892331.0,5.418929641337345e-06,4.074383188975447e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-29,Pakistan,211,2,1408,11,Pakistan,Pakistan,Asia,2020.0,220892331.0,6.3741461445304774e-06,4.9798016754144355e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-30,Pakistan,118,2,1526,13,Pakistan,Pakistan,Asia,2020.0,220892331.0,6.90834305152948e-06,5.8852201618534234e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-31,Pakistan,99,5,1625,18,Pakistan,Pakistan,Asia,2020.0,220892331.0,7.35652520231678e-06,8.148766377950894e-08,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-01,Pakistan,414,8,2039,26,Pakistan,Pakistan,Asia,2020.0,220892331.0,9.230741469245485e-06,1.1770440323706847e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-02,Pakistan,252,5,2291,31,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.037156876215861e-05,1.4033986539804319e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-03,Pakistan,0,0,2291,31,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.037156876215861e-05,1.4033986539804319e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-04,Pakistan,0,0,2291,31,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.037156876215861e-05,1.4033986539804319e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-05,Pakistan,159,4,2450,35,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.1091376458877605e-05,1.5844823512682293e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-06,Pakistan,827,15,3277,50,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.4835281900302822e-05,2.2635462160974706e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-07,Pakistan,587,4,3864,54,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.7492685158001252e-05,2.4446299133852683e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-08,Pakistan,208,4,4072,58,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.84343203838978e-05,2.625713610673066e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-09,Pakistan,250,5,4322,63,Pakistan,Pakistan,Asia,2020.0,220892331.0,1.9566093491946537e-05,2.8520682322828127e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-10,Pakistan,279,3,4601,66,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.0829152280528926e-05,2.987881005248661e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-11,Pakistan,187,5,4788,71,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.167571856534938e-05,3.214235626858408e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-12,Pakistan,250,15,5038,86,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.2807491673398115e-05,3.8932994916876494e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-13,Pakistan,336,7,5374,93,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.4328594730615614e-05,4.2101959619412953e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-14,Pakistan,342,3,5716,96,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.5876860342426283e-05,4.3460087349071433e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-15,Pakistan,272,11,5988,107,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.7108229483983308e-05,4.843988902448587e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-16,Pakistan,517,17,6505,124,Pakistan,Pakistan,Asia,2020.0,220892331.0,2.9448736271428093e-05,5.613594615921727e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-17,Pakistan,520,11,7025,135,Pakistan,Pakistan,Asia,2020.0,220892331.0,3.180282433616946e-05,6.11157478346317e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-18,Pakistan,456,8,7481,143,Pakistan,Pakistan,Asia,2020.0,220892331.0,3.3867178485250356e-05,6.473742178038766e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-04-19,Pakistan,512,16,7993,159,Pakistan,Pakistan,Asia,2020.0,220892331.0,3.618504981053416e-05,7.198076967189956e-07,0.8514728043938051,314588210501.063,1590.0,94.3282,68.18916,67.11399999999999,212215030.0
2020-03-10,Panama,1,0,1,0,Panama,Panama,North America,2020.0,4314768.0,2.317621712221839e-07,0.0,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-11,Panama,6,1,7,1,Panama,Panama,North America,2020.0,4314768.0,1.6223351985552874e-06,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-12,Panama,7,0,14,1,Panama,Panama,North America,2020.0,4314768.0,3.2446703971105748e-06,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-13,Panama,13,0,27,1,Panama,Panama,North America,2020.0,4314768.0,6.257578622998965e-06,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-14,Panama,9,0,36,1,Panama,Panama,North America,2020.0,4314768.0,8.34343816399862e-06,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-15,Panama,7,0,43,1,Panama,Panama,North America,2020.0,4314768.0,9.965773362553908e-06,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-16,Panama,0,0,43,1,Panama,Panama,North America,2020.0,4314768.0,9.965773362553908e-06,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-17,Panama,26,0,69,1,Panama,Panama,North America,2020.0,4314768.0,1.599158981433069e-05,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-18,Panama,17,0,86,1,Panama,Panama,North America,2020.0,4314768.0,1.9931546725107816e-05,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-19,Panama,23,0,109,1,Panama,Panama,North America,2020.0,4314768.0,2.5262076663218047e-05,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-20,Panama,28,0,137,1,Panama,Panama,North America,2020.0,4314768.0,3.17514174574392e-05,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-21,Panama,63,0,200,1,Panama,Panama,North America,2020.0,4314768.0,4.635243424443678e-05,2.317621712221839e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-22,Panama,45,2,245,3,Panama,Panama,North America,2020.0,4314768.0,5.678173194943505e-05,6.952865136665518e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-23,Panama,68,0,313,3,Panama,Panama,North America,2020.0,4314768.0,7.254155959254356e-05,6.952865136665518e-07,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-24,Panama,32,3,345,6,Panama,Panama,North America,2020.0,4314768.0,7.995794907165344e-05,1.3905730273331035e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-25,Panama,98,0,443,6,Panama,Panama,North America,2020.0,4314768.0,0.00010267064185142747,1.3905730273331035e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-26,Panama,145,0,588,6,Panama,Panama,North America,2020.0,4314768.0,0.00013627615667864413,1.3905730273331035e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-27,Panama,86,3,674,9,Panama,Panama,North America,2020.0,4314768.0,0.00015620770340375194,2.085859540999655e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-28,Panama,112,5,786,14,Panama,Panama,North America,2020.0,4314768.0,0.00018216506658063654,3.2446703971105748e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-29,Panama,115,3,901,17,Panama,Panama,North America,2020.0,4314768.0,0.0002088177162711877,3.939956910777127e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-30,Panama,88,7,989,24,Panama,Panama,North America,2020.0,4314768.0,0.00022921278733873987,5.562292109332414e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-31,Panama,86,2,1075,26,Panama,Panama,North America,2020.0,4314768.0,0.0002491443340638477,6.025816451776781e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-01,Panama,106,4,1181,30,Panama,Panama,North America,2020.0,4314768.0,0.00027371112421339916,6.952865136665517e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-02,Panama,136,2,1317,32,Panama,Panama,North America,2020.0,4314768.0,0.0003052307794996162,7.416389479109885e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-03,Panama,158,5,1475,37,Panama,Panama,North America,2020.0,4314768.0,0.00034184920255272126,8.575200335220804e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-04,Panama,198,4,1673,41,Panama,Panama,North America,2020.0,4314768.0,0.00038773811245471367,9.50224902010954e-06,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-05,Panama,128,5,1801,46,Panama,Panama,North America,2020.0,4314768.0,0.00041740367037115323,1.0661059876220459e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-06,Panama,187,8,1988,54,Panama,Panama,North America,2020.0,4314768.0,0.0004607431963897016,1.251515724599793e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-07,Panama,112,1,2100,55,Panama,Panama,North America,2020.0,4314768.0,0.0004867005595665862,1.2746919417220115e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-08,Panama,149,4,2249,59,Panama,Panama,North America,2020.0,4314768.0,0.0005212331230786916,1.367396810210885e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-09,Panama,279,4,2528,63,Panama,Panama,North America,2020.0,4314768.0,0.0005858947688496809,1.4601016786997586e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-10,Panama,224,3,2752,66,Panama,Panama,North America,2020.0,4314768.0,0.0006378094952034501,1.529630330066414e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-11,Panama,222,8,2974,74,Panama,Panama,North America,2020.0,4314768.0,0.000689260697214775,1.715040067044161e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-12,Panama,260,5,3234,79,Panama,Panama,North America,2020.0,4314768.0,0.0007495188617325428,1.8309211526552527e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-13,Panama,166,8,3400,87,Panama,Panama,North America,2020.0,4314768.0,0.0007879913821554253,2.016330889633e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-14,Panama,72,7,3472,94,Panama,Panama,North America,2020.0,4314768.0,0.0008046782584834226,2.178564409488529e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-15,Panama,102,1,3574,95,Panama,Panama,North America,2020.0,4314768.0,0.0008283179999480852,2.2017406266107472e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-16,Panama,177,8,3751,103,Panama,Panama,North America,2020.0,4314768.0,0.0008693399042544118,2.3871503635884942e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-17,Panama,265,6,4016,109,Panama,Panama,North America,2020.0,4314768.0,0.0009307568796282906,2.5262076663218047e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-18,Panama,194,7,4210,116,Panama,Panama,North America,2020.0,4314768.0,0.0009757187408453942,2.6884411861773333e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-04-19,Panama,63,4,4273,120,Panama,Panama,North America,2020.0,4314768.0,0.0009903197576323919,2.7811460546662067e-05,2.25585475666538,65055100000.0,14370.0,94.38599,86.78174,78.329,4176873.0
2020-03-08,Paraguay,1,0,1,0,Paraguay,Paraguay,South America,2020.0,7132530.0,1.4020270507099165e-07,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-11,Paraguay,4,0,5,0,Paraguay,Paraguay,South America,2020.0,7132530.0,7.010135253549582e-07,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-13,Paraguay,1,0,6,0,Paraguay,Paraguay,South America,2020.0,7132530.0,8.412162304259499e-07,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-14,Paraguay,1,0,7,0,Paraguay,Paraguay,South America,2020.0,7132530.0,9.814189354969415e-07,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-16,Paraguay,1,0,8,0,Paraguay,Paraguay,South America,2020.0,7132530.0,1.1216216405679332e-06,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-17,Paraguay,1,0,9,0,Paraguay,Paraguay,South America,2020.0,7132530.0,1.2618243456389248e-06,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-18,Paraguay,2,0,11,0,Paraguay,Paraguay,South America,2020.0,7132530.0,1.5422297557809081e-06,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-19,Paraguay,0,0,11,0,Paraguay,Paraguay,South America,2020.0,7132530.0,1.5422297557809081e-06,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-20,Paraguay,2,0,13,0,Paraguay,Paraguay,South America,2020.0,7132530.0,1.8226351659228912e-06,0.0,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-21,Paraguay,5,1,18,1,Paraguay,Paraguay,South America,2020.0,7132530.0,2.5236486912778497e-06,1.4020270507099165e-07,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
2020-03-22,Paraguay,4,0,22,1,Paraguay,Paraguay,South America,2020.0,7132530.0,3.0844595115618163e-06,1.4020270507099165e-07,0.8640294772685191,40496953779.071,5670.0,104.37317,87.83929,74.131,6956071.0
